model_type,nt,pseudo_r2,pred_obs_r2,pred_obs_r2_exp,path,region,response,scale,rep
permutations,1600,0.02101510119507788,0.35289353074660346,0.19020351982056072,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-891.csv,GCFR,richness,QDS,891
permutations,700,0.006948632779197661,0.23732690208703233,0.12555372955747202,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-892.csv,GCFR,richness,QDS,892
permutations,1750,0.011670902143816275,0.3698253742416754,0.19637450321228242,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-895.csv,GCFR,richness,QDS,895
permutations,1600,0.03222604181935218,0.3258427142496141,0.15335412431123077,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-896.csv,GCFR,richness,QDS,896
permutations,400,0.004517187859353733,0.20271433179266252,0.08931130090200605,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-897.csv,GCFR,richness,QDS,897
permutations,300,-0.009028057432591163,0.27871325771669053,0.1756414202662656,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-899.csv,GCFR,richness,QDS,899
permutations,950,0.02576311872389825,0.2452872737363735,0.11752649219291815,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-8.csv,GCFR,richness,QDS,8
permutations,500,-0.004503341467064548,0.22645300830049042,0.11325277985154138,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-904.csv,GCFR,richness,QDS,904
permutations,400,-0.0042935650851061435,0.1810178429779033,0.09279938733178757,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-905.csv,GCFR,richness,QDS,905
permutations,800,0.008536422036522051,0.2826593666810723,0.13454579388885698,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-906.csv,GCFR,richness,QDS,906
permutations,250,-0.003400330901797144,0.16893089848359388,0.05878324920133864,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-90.csv,GCFR,richness,QDS,90
permutations,200,-0.006915484713070574,0.25253384247000066,0.1273864907391699,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-920.csv,GCFR,richness,QDS,920
permutations,350,-0.0012575185944296852,0.1861078828374802,0.10501547392817168,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-925.csv,GCFR,richness,QDS,925
permutations,400,-0.001337756188046102,0.20857811878777446,0.14873062479157628,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-927.csv,GCFR,richness,QDS,927
permutations,550,6.430552146889923e-4,0.20385461481332873,0.07473374852910784,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-928.csv,GCFR,richness,QDS,928
permutations,500,0.004342417773356533,0.22520335350693693,0.1022594681002933,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-930.csv,GCFR,richness,QDS,930
permutations,350,5.426706302430473e-4,0.22745673224757929,0.11218592073556415,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-932.csv,GCFR,richness,QDS,932
permutations,750,0.016897722346304933,0.24441929917823227,0.16630191763832033,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-933.csv,GCFR,richness,QDS,933
permutations,200,-0.004631922858138182,0.19302656141996452,0.10602589405283676,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-935.csv,GCFR,richness,QDS,935
permutations,1550,0.00439519414490297,0.3679384583763305,0.2551322836142579,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-93.csv,GCFR,richness,QDS,93
permutations,200,-0.0017398949994376078,0.18708770303851602,0.10958556501202692,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-940.csv,GCFR,richness,QDS,940
permutations,300,9.923356319301302e-4,0.1766469169882623,0.12250611139070523,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-941.csv,GCFR,richness,QDS,941
permutations,400,-2.819786033263494e-4,0.21001350050481796,0.08291347625971247,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-943.csv,GCFR,richness,QDS,943
permutations,900,0.01410905794208206,0.27333298132684386,0.1758792406729456,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-944.csv,GCFR,richness,QDS,944
permutations,1600,0.004532155363902279,0.392983392166095,0.1742993956092043,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-948.csv,GCFR,richness,QDS,948
permutations,200,-0.004835066915498176,0.21025284573396777,0.08086043062741381,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-94.csv,GCFR,richness,QDS,94
permutations,450,0.0030406332922851,0.22307511166723204,0.11551617302041294,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-953.csv,GCFR,richness,QDS,953
permutations,250,-0.002018873103602603,0.23540984704118492,0.13454713560283246,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-954.csv,GCFR,richness,QDS,954
permutations,300,-0.0017011347671325172,0.21758020784643345,0.11654704009168174,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-958.csv,GCFR,richness,QDS,958
permutations,700,-0.0022852618808317793,0.31080736382279334,0.16259899255968444,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-968.csv,GCFR,richness,QDS,968
permutations,550,-0.0017690367876221913,0.23944159983430421,0.13272966462774793,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-969.csv,GCFR,richness,QDS,969
permutations,550,0.00598354420952818,0.21799691468282792,0.12651844460662576,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-96.csv,GCFR,richness,QDS,96
permutations,400,0.0022928318380827095,0.23149293310667676,0.11881051752459444,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-973.csv,GCFR,richness,QDS,973
permutations,1250,0.003750299220589004,0.3196191108652999,0.19028793880923714,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-979.csv,GCFR,richness,QDS,979
permutations,300,-0.0019517166336249225,0.197502237974987,0.08051230626623956,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-97.csv,GCFR,richness,QDS,97
permutations,200,-0.011818346635387167,0.1810556051612287,0.05264876939544938,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-980.csv,GCFR,richness,QDS,980
permutations,550,5.299013476947056e-4,0.28151227784386124,0.14260255434984953,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-981.csv,GCFR,richness,QDS,981
permutations,1550,0.00818753792350102,0.34384165150797585,0.22078943174453144,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-985.csv,GCFR,richness,QDS,985
permutations,400,-0.005033289575091526,0.2443066039308858,0.08662169664528555,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-98.csv,GCFR,richness,QDS,98
permutations,250,-7.060020765632391e-4,0.16706050684530677,0.10758045625683636,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-991.csv,GCFR,richness,QDS,991
permutations,350,-0.001533409793983198,0.24734489888494413,0.12046053279537719,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-993.csv,GCFR,richness,QDS,993
permutations,1650,0.016020786794123998,0.341579800738128,0.22644536956049624,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-998.csv,GCFR,richness,QDS,998
permutations,550,0.004407860839729882,0.2551299367871513,0.12124575017750928,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/GCFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-999.csv,GCFR,richness,QDS,999
permutations,1200,0.0034087826013441402,0.2541435182189867,0.09940101856518636,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-103.csv,SWAFR,richness,QDS,103
permutations,650,0.005458004515973558,0.13322091973140576,0.04825160333777872,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-109.csv,SWAFR,richness,QDS,109
permutations,650,0.006954213156323719,0.1508392071892266,0.07924602437004848,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-10.csv,SWAFR,richness,QDS,10
permutations,500,0.0034526430065822122,0.15851856044988163,0.0438096897897528,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-110.csv,SWAFR,richness,QDS,110
permutations,650,0.006824616724282251,0.18041389808187847,0.09122268241899487,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-112.csv,SWAFR,richness,QDS,112
permutations,400,0.004236300260420656,0.12235887084912282,0.04335037119881505,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-116.csv,SWAFR,richness,QDS,116
permutations,200,-0.0023310601621753246,0.1638074033670984,0.07789010466791348,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-118.csv,SWAFR,richness,QDS,118
permutations,800,0.010695238060731693,0.1373531105775911,0.06928153557411734,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-11.csv,SWAFR,richness,QDS,11
permutations,950,0.0032485517877173242,0.22220271815936338,0.08696278081867977,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-127.csv,SWAFR,richness,QDS,127
permutations,1750,0.016314479396243087,0.2632111375354442,0.11056829977083808,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-128.csv,SWAFR,richness,QDS,128
permutations,700,0.012026916068748061,0.1899232276065741,0.10062464352070347,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-12.csv,SWAFR,richness,QDS,12
permutations,250,-0.0010887786494844232,0.14727828763478393,0.03880378725393366,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-130.csv,SWAFR,richness,QDS,130
permutations,1200,0.01094135144062236,0.23217422224324402,0.08665978421816596,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-131.csv,SWAFR,richness,QDS,131
permutations,700,0.0016115168202494035,0.24440732227702539,0.08796292517188278,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-133.csv,SWAFR,richness,QDS,133
permutations,350,-0.007791818386112315,0.16917704730459035,0.07786222630579434,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-136.csv,SWAFR,richness,QDS,136
permutations,500,0.004490133624802661,0.12980921000815016,0.0681188874573728,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-138.csv,SWAFR,richness,QDS,138
permutations,300,-0.0024018294005274665,0.12381802051115522,0.06111935066641789,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-139.csv,SWAFR,richness,QDS,139
permutations,750,-7.471332288542243e-4,0.23882658439821222,0.11714022641479761,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-140.csv,SWAFR,richness,QDS,140
permutations,1200,0.011248884442782603,0.24021767926325802,0.08295239165473574,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-141.csv,SWAFR,richness,QDS,141
permutations,1650,0.016416998397223215,0.24631051694868702,0.10221285508238219,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-142.csv,SWAFR,richness,QDS,142
permutations,300,0.002602950392752601,0.17760242930343437,0.06468625730765039,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-144.csv,SWAFR,richness,QDS,144
permutations,250,-0.005069148266894086,0.14285444255904106,0.06059315365704854,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-148.csv,SWAFR,richness,QDS,148
permutations,600,-0.003336581043901443,0.17954679603949675,0.07722982252358498,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-152.csv,SWAFR,richness,QDS,152
permutations,300,-3.4404110677876965e-4,0.1245186509705949,0.05299382225766925,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-155.csv,SWAFR,richness,QDS,155
permutations,700,0.004575064208782953,0.20181340219467817,0.09172180933252168,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-159.csv,SWAFR,richness,QDS,159
permutations,350,-0.003531250850403289,0.18129684725889114,0.13000616633595333,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-15.csv,SWAFR,richness,QDS,15
permutations,1650,0.016321398614351557,0.28922249259954635,0.127050589651719,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-164.csv,SWAFR,richness,QDS,164
permutations,1150,0.006858878384603417,0.2173561344738074,0.11613608384432728,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-167.csv,SWAFR,richness,QDS,167
permutations,350,-0.002345059366118063,0.18065654459655234,0.09872554600292045,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-169.csv,SWAFR,richness,QDS,169
permutations,450,-1.0143575476750932e-4,0.1718732539049393,0.09182049375656122,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-16.csv,SWAFR,richness,QDS,16
permutations,200,-4.797148791326755e-4,0.1756515277625669,0.0500837812596703,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-172.csv,SWAFR,richness,QDS,172
permutations,300,6.076285480096644e-4,0.12727766705493995,0.05081799702227728,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-174.csv,SWAFR,richness,QDS,174
permutations,1300,0.011734250262116497,0.24468823774781226,0.10955876882916814,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-178.csv,SWAFR,richness,QDS,178
permutations,200,2.6044777633238425e-5,0.10562402517003777,0.03473224764019999,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-17.csv,SWAFR,richness,QDS,17
permutations,1350,0.025280013128296863,0.23751469061293284,0.12803680564684766,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-184.csv,SWAFR,richness,QDS,184
permutations,1050,0.013678632221464926,0.21727250735132186,0.07615786120980145,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-185.csv,SWAFR,richness,QDS,185
permutations,500,-3.6122434589302976e-4,0.1945698225259493,0.04680441398499196,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-187.csv,SWAFR,richness,QDS,187
permutations,800,0.004410048918907616,0.21469709590259078,0.10434033520949179,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-190.csv,SWAFR,richness,QDS,190
permutations,200,-0.004506082639246012,0.124103227848691,0.04806215412435292,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-191.csv,SWAFR,richness,QDS,191
permutations,550,0.0017050448751472214,0.15943638562314447,0.10044207987758158,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-193.csv,SWAFR,richness,QDS,193
permutations,250,3.2853666859933295e-4,0.13403107001362838,0.05489275214470366,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-198.csv,SWAFR,richness,QDS,198
permutations,250,0.002229331312554206,0.12329839200262042,0.04747829507258637,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-19.csv,SWAFR,richness,QDS,19
permutations,250,-0.005530767102799983,0.11057842796078217,0.05771795729497035,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-201.csv,SWAFR,richness,QDS,201
permutations,550,-1.1133709418698068e-4,0.15180794480992615,0.05712169297726888,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-202.csv,SWAFR,richness,QDS,202
permutations,1300,0.008946866749431792,0.22735823050797943,0.09698359118423223,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-205.csv,SWAFR,richness,QDS,205
permutations,400,0.0023363080765557154,0.15765946045388593,0.10082174737545865,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-206.csv,SWAFR,richness,QDS,206
permutations,450,0.002569362159653976,0.169676055342956,0.06978130982575383,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-207.csv,SWAFR,richness,QDS,207
permutations,650,0.00873245961544089,0.19624409488964906,0.07789356487089578,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-208.csv,SWAFR,richness,QDS,208
permutations,450,-0.0010334821568882546,0.15436958111668636,0.07428306487681635,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-210.csv,SWAFR,richness,QDS,210
permutations,950,0.005319782183046073,0.2187976510274064,0.07682771056624585,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-212.csv,SWAFR,richness,QDS,212
permutations,400,-0.0012923061035234884,0.21181006197163446,0.07965362491965126,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_999-permuted-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_permutation-213.csv,SWAFR,richness,QDS,213
