species,n_collections
Agathosma affinis,24
Agathosma bicolor,24
Agathosma hirta,24
Agathosma marlothii,24
Agathosma sedifolia,24
Agathosma zwartbergense,24
Amsinckia menziesii,24
Aspalathus acanthoclada,24
Aspalathus cuspidata,24
Aspalathus latifolia,24
Aspalathus pinea,24
Aspalathus ramulosa,24
Aspalathus rupestris,24
Babiana carminea,24
Blepharis capensis,24
Bobartia rufa,24
Bonatea speciosa,24
Brunia pentandra,24
Bulbine foleyi,24
Cephalophyllum caespitosum,24
Cephalophyllum pulchellum,24
Cheiridopsis schlechteri,24
Cliffortia pungens,24
Conophytum jucundum,24
Cotula ceniifolia,24
Crassula decumbens,24
Crassula macowaniana,24
Cullumia rigida,24
Dicoma picta,24
Diphasiastrum zanclophyllum,24
Disa bolusiana,24
Disa tenuis,24
Duvalia elegans,24
Ehrharta bulbosa,24
Erica haematocodon,24
Erica inconstans,24
Erica parviporandra,24
Erica petiolaris,24
Erica ribisaria,24
Erica subcapitata,24
Erica williamsiorum,24
Eriospermum multifidum,24
Euchaetis flexilis,24
Euphorbia ferox,24
Euphorbia nesemannii,24
Euryops linifolius,24
Euryops rupestris,24
Felicia heterophylla,24
Felicia ovata,24
Ficinia pallens,24
Ficinia repens,24
Galeomma oculus-cati,24
Geissorhiza eurystigma,24
Geissorhiza setacea,24
Gibbaeum pubescens,24
Gladiolus huttonii,24
Gnidia nana,24
Gymnosporia nemorosa,24
Helichrysum pumilio,24
Hirpicium integrifolium,24
Juttadinteria deserticola,24
Lachenalia punctata,24
Lachnaea laxa,24
Lampranthus sociorum,24
Lapeirousia spinosa,24
Lebeckia carnosa,24
Lebeckia lotononoides,24
Lessertia capitata,24
Leucadendron burchellii,24
Leucadendron flexuosum,24
Leucadendron gydoense,24
Lichtensteinia obscura,24
Lobostemon marlothii,24
Lotononis rigida,24
Merwilla plumbea,24
Mesembryanthemum leptarthron,24
Mesembryanthemum vanheerdei,24
Metalasia phillipsii,24
Moraea huttonii,24
Moraea marlothii,24
Moraea pyrophila,24
Morella humilis,24
Mystropetalon thomii,24
Nemesia cheiranthus,24
Ocotea bullata,24
Oenothera longiflora,24
Otholobium bowieanum,24
Otholobium trianthum,24
Othonna bulbosa,24
Oxalis grammophylla,24
Paranomus esterhuyseniae,24
Paranomus longicaulis,24
Pelargonium divisifolium,24
Pelargonium hirtum,24
Pelargonium iocastum,24
Pelargonium pillansii,24
Phylica debilis,24
Phylica pulchella,24
Platycaulos anceps,24
Podalyria canescens,24
Protea convexa,24
Psoralea tenuifolia,24
Quaqua mammillaris,24
Restio albotuberculatus,24
Restio nanus,24
Restio nodosus,24
Ruschia muelleri,24
Ruschia sarmentosa,24
Ruschia tumidula,24
Schizaea tenella,24
Selago polygala,24
Serruria reflexa,24
Serruria rosea,24
Sparaxis galeata,24
Spartina maritima,24
Sporobolus fourcadei,24
Stoebe rosea,24
Tetragonia portulacoides,24
Thesium foliosum,24
Tragus koelerioides,24
Trichocladus crinitus,24
Trieenea glutinosa,24
Tritonia squalida,24
Tromotriche thudichumii,24
Typha capensis,24
Ursinia coronopifolia,24
Ursinia eckloniana,24
Wahlenbergia calcarea,24
Wahlenbergia rubens,24
Acmadenia maculata,23
Adenandra brachyphylla,23
Agathosma pulchella,23
Agathosma salina,23
Androcymbium albomarginatum,23
Argyrolobium argenteum,23
Aspalathus batodes,23
Aspalathus capitata,23
Aspalathus citrina,23
Aspalathus spectabilis,23
Berkheya cruciata,23
Berzelia albiflora,23
Carissa haematocarpa,23
Carpobrotus muirii,23
Centella capensis,23
Cliffortia drepanoides,23
Cliffortia polita,23
Corymbium congestum,23
Delosperma pageanum,23
Diosma haelkraalensis,23
Diosma parvula,23
Drimia exuviata,23
Elegia esterhuyseniae,23
Elegia thyrsoidea,23
Erica affinis,23
Erica annectens,23
Erica cetrata,23
Erica condensata,23
Erica esterhuyseniae,23
Erica harveyana,23
Erica pageana,23
Erica plena,23
Erica pubescens,23
Erica pubigera,23
Erica quadrifida,23
Erica retorta,23
Eriocephalus brevifolius,23
Euryops munitus,23
Ficinia anceps,23
Gazania pectinata,23
Geissorhiza brehmii,23
Geissorhiza geminata,23
Gladiolus hyalinus,23
Gladiolus involutus,23
Gladiolus subcaeruleus,23
Gladiolus uysiae,23
Gnidia scabra,23
Haemanthus namaquensis,23
Helichrysum marifolium,23
Heliophila acuminata,23
Heliophila collina,23
Hermannia linnaeoides,23
Hermas ciliata,23
Heteromorpha arborescens,23
Hibiscus pusillus,23
Holothrix parviflora,23
Ifloga verticillata,23
Inulanthera dregeana,23
Isoetes stephanseniae,23
Lachenalia liliiflora,23
Lachenalia nervosa,23
Lachnaea gracilis,23
Lachnagrostis filiformis,23
Lampranthus austricolus,23
Lampranthus berghiae,23
Lampranthus bicolor,23
Lampranthus debilis,23
Merciera eckloniana,23
Mesembryanthemum prasinum,23
Moraea fergusoniae,23
Moraea luteoalba,23
Moraea minor,23
Moraea tricolor,23
Muraltia arachnoidea,23
Muraltia dispersa,23
Muraltia karroica,23
Muraltia ononidifolia,23
Nemesia lucida,23
Nivenia levynsiae,23
Notobubon striatum,23
Odontophorus nanus,23
Ornithogalum polyphyllum,23
Osmitopsis parvifolia,23
Osteospermum aciphyllum,23
Osteospermum hispidum,23
Othonna intermedia,23
Pelargonium polycephalum,23
Pelargonium sericifolium,23
Pelargonium suburbanum,23
Pentameris horrida,23
Phiambolia unca,23
Phylica montana,23
Phyllopodium heterophyllum,23
Protea foliosa,23
Pterygodium pentherianum,23
Rafnia crassifolia,23
Restio saroclados,23
Roella prostrata,23
Romulea leipoldtii,23
Rumex hypogaeus,23
Ruschia amicorum,23
Ruschia tecta,23
Sarcocornia decumbens,23
Satyrium pygmaeum,23
Schoenoxiphium lanceum,23
Serruria decumbens,23
Sonderothamnus petraeus,23
Sorocephalus clavigerus,23
Strumaria picta,23
Sutera foetida,23
Tetragonia sarcophylla,23
Tetraria brachyphylla,23
Tetraria ferruginea,23
Tetraria secans,23
Trichogyne decumbens,23
Wahlenbergia cinerea,23
Wurmbea spicata,23
Abutilon sonneratianum,22
Acmadenia heterophylla,22
Adenandra coriacea,22
Adiantum aethiopicum,22
Agapanthus walshii,22
Agathosma distans,22
Agathosma juniperifolia,22
Agathosma scaberula,22
Albuca clanwilliamae-gloria,22
Amphithalea micrantha,22
Amphithalea virgata,22
Antegibbaeum fissoides,22
Antimima microphylla,22
Aptosimum procumbens,22
Arctopus dregei,22
Arctotis arctotoides,22
Aristea simplex,22
Aspalathus chrysantha,22
Aspalathus marginata,22
Aspalathus petersonii,22
Aspalathus tenuissima,22
Babiana melanops,22
Bergia glomerata,22
Berkheya coriacea,22
Bulbine flexuosa,22
Cannomois congesta,22
Capparis sepiaria,22
Centella affinis,22
Cliffortia brevifolia,22
Cliffortia complanata,22
Cliffortia phyllanthoides,22
Cliffortia pilifera,22
Cliffortia schlechteri,22
Cliffortia virgata,22
Cliffortia weimarckii,22
Clutia affinis,22
Coelidium muraltioides,22
Conophytum minimum,22
Conyza ulmifolia,22
Corycium excisum,22
Crassula capitella,22
Crassula dichotoma,22
Cuscuta bifurcata,22
Dasispermum capense,22
Diascia hexensis,22
Diascia macrophylla,22
Diastella buekii,22
Diplazium zanzibaricum,22
Disa rufescens,22
Drosanthemum schoenlandianum,22
Drosanthemum stokoei,22
Empodium gloriosum,22
Erica chrysocodon,22
Erica curvistyla,22
Erica erina,22
Erica inordinata,22
Erica omninoglabra,22
Erica physodes,22
Erica praecox,22
Erica stagnalis,22
Euchaetis tricarpellata,22
Eulophia hereroensis,22
Ficinia cedarbergensis,22
Gazania jurineifolia,22
Geissorhiza burchellii,22
Gladiolus sempervirens,22
Gladiolus stellatus,22
Gnaphalium capense,22
Haworthia marumiana,22
Hebenstretia glaucescens,22
Heliophila macra,22
Heliophila nubigena,22
Hemimeris centrodes,22
Hermannia velutina,22
Indigofera concava,22
Isoetes capensis,22
Ixia curta,22
Jamesbrittenia atropurpurea,22
Lachenalia anguinea,22
Lamarckia aurea,22
Lasiospermum bipinnatum,22
Lauridia tetragona,22
Lebeckia meyeriana,22
Leucospermum gueinzii,22
Lidbeckia quinqueloba,22
Lobostemon gracilis,22
Lotononis rostrata,22
Loxostylis alata,22
Lythrum hyssopifolia,22
Machairophyllum albidum,22
Marlothistella stenophylla,22
Merciera leptoloba,22
Merciera tetraloba,22
Microdon orbicularis,22
Moraea falcifolia,22
Moraea fragrans,22
Muraltia obovata,22
Muraltia pungens,22
Nemesia affinis,22
Nemesia pulchella,22
Octopoma octojuge,22
Oldenburgia paradoxa,22
Ornithopus sativus,22
Otholobium acuminatum,22
Otholobium mundianum,22
Othonna wrinkleana,22
Oxalis nidulans,22
Pachites bodkinii,22
Paranomus reflexus,22
Pelargonium astragalifolium,22
Pelargonium spinosum,22
Pelargonium sublignosum,22
Pentameris ecklonii,22
Phylica affinis,22
Phylica velutina,22
Polemanniopsis marlothii,22
Prismatocarpus debilis,22
Protea denticulata,22
Pteronia adenocarpa,22
Pteronia heterocarpa,22
Restio obscurus,22
Romulea schlechteri,22
Ruschia multiflora,22
Selago multiflora,22
Serruria collina,22
Sorocephalus tenuifolius,22
Spatalla longifolia,22
Spiloxene umbraticola,22
Stachys lamarckii,22
Stachys thunbergii,22
Tetraria burmanni,22
Tetraria exilis,22
Tetraria eximia,22
Tetraria pillansii,22
Thaminophyllum mundii,22
Thesium pubescens,22
Trachyandra adamsonii,22
Trachyandra affinis,22
Trachyandra involucrata,22
Tritonia bakeri,22
Tylecodon racemosus,22
Viscum continuum,22
Wahlenbergia asparagoides,22
Wahlenbergia tenerrima,22
Watsonia paucifolia,22
Xiphotheca fruticosa,22
Zaluzianskya peduncularis,22
Acanthopsis horrida,21
Acmadenia argillophila,21
Adenandra viscida,21
Agathosma stenosepala,21
Amphithalea sericea,21
Amphithalea spinosa,21
Anacampseros comptonii,21
Anaxeton virgatum,21
Anemone daucifolia,21
Antizoma miersiana,21
Apatesia sabulosa,21
Asclepias monticola,21
Aspalathus decora,21
Aspalathus dianthopora,21
Aspalathus forbesii,21
Aspalathus mundiana,21
Asparagus striatus,21
Babiana praemorsa,21
Berkheya carlinoides,21
Blechnum inflexum,21
Brunia variabilis,21
Bulbine diphylla,21
Bulbinella ciliolata,21
Carpacoce vaginellata,21
Carpobrotus deliciosus,21
Carpobrotus mellei,21
Centaurea benedicta,21
Cerastium capense,21
Chlorophytum namaquense,21
Cliffortia linearifolia,21
Conophytum pellucidum,21
Corycium deflexum,21
Cotula leptalea,21
Cullumia sulcata,21
Cyperus crassipes,21
Delosperma litorale,21
Disa multifida,21
Drimia media,21
Drosanthemum candens,21
Eberlanzia dichotoma,21
Erepsia forficata,21
Erica foliacea,21
Erica insignis,21
Erica lignosa,21
Erica setociliata,21
Erica stylaris,21
Erica tradouwensis,21
Erica vlokii,21
Euclea lancea,21
Eucomis regia,21
Eulophia tabularis,21
Falkia repens,21
Geissorhiza exscapa,21
Geissorhiza hesperanthoides,21
Gladiolus carmineus,21
Gladiolus exilis,21
Gnidia tomentosa,21
Hebenstretia integrifolia,21
Hebenstretia lanceolata,21
Heliophila namaquana,21
Heliophila pendula,21
Hibiscus aethiopicus,21
Holcus setiger,21
Indigofera rhodantha,21
Ixia sobolifera,21
Ixia stohriae,21
Lachenalia alba,21
Laestadia pinifolia,21
Lampranthus rustii,21
Leucospermum hamatum,21
Leucospermum pluridens,21
Leucospermum saxatile,21
Linum aethiopicum,21
Liparis capensis,21
Lobostemon regulariflorus,21
Lotononis platycarpa,21
Lotononis varia,21
Manulea decipiens,21
Melianthus major,21
Mesembryanthemum crassicaule,21
Mesembryanthemum deciduum,21
Mesembryanthemum granulicaule,21
Mesembryanthemum oculatum,21
Mesogramma apiifolium,21
Metalasia cymbifolia,21
Monilaria pisiformis,21
Moraea barkerae,21
Morella integra,21
Nemesia saccata,21
Notobubon ferulaceum,21
Octopoma subglobosum,21
Ornithogalum pilosum,21
Ornithogalum rupestre,21
Ornithogalum xanthochlorum,21
Ornithoglossum vulgare,21
Otholobium heterosepalum,21
Otholobium thomii,21
Oxalis livida,21
Passerina galpinii,21
Pentameris alticola,21
Phelipanche ramosa,21
Phiambolia gydouwensis,21
Phylica abietina,21
Polycarena aurea,21
Polygala leptophylla,21
Psoralea angustifolia,21
Relhania rotundifolia,21
Restio dodii,21
Restio helenae,21
Restio leptostachyus,21
Romulea aquatica,21
Rumex sagittatus,21
Ruschia calcicola,21
Salicornia meyeriana,21
Schoenoplectus tabernaemontani,21
Searsia chirindensis,21
Searsia longispina,21
Senecio cotyledonis,21
Senecio tortuosus,21
Serruria meisneriana,21
Sorocephalus imbricatus,21
Staberoha multispicula,21
Stylapterus dubius,21
Syncarpha affinis,21
Syncarpha loganiana,21
Tetraria scariosa,21
Tetraria vaginata,21
Thereianthus ixioides,21
Trachyandra brachypoda,21
Trichodiadema densum,21
Triraphis andropogonoides,21
Tritoniopsis flexuosa,21
Ursinia tenuifolia,21
Vicia hirsuta,21
Wahlenbergia acaulis,21
Acmadenia nivenii,20
Acrodon subulatus,20
Acrosanthes anceps,20
Adenocline pauciflora,20
Afrolimon amoenum,20
Afrolimon dregeanum,20
Agathosma rosmarinifolia,20
Aloe arenicola,20
Amphithalea alba,20
Anacampseros baeseckei,20
Anacampseros filamentosa,20
Anaxeton ellipticum,20
Androcymbium hantamense,20
Anisodontea setosa,20
Annesorhiza macrocarpa,20
Antimima solida,20
Antimima triquetra,20
Arctotheca forbesiana,20
Aristea cuspidata,20
Aspalathus acutiflora,20
Aspalathus lebeckioides,20
Aspalathus subulata,20
Astroloba herrei,20
Avonia dinteri,20
Babiana nana,20
Berkheya canescens,20
Bolandia pedunculosa,20
Brunia angulata,20
Brunia villosa,20
Bulbine triebneri,20
Calliandra redacta,20
Centella difformis,20
Centella villosa,20
Cephalophyllum subulatoides,20
Cheiridopsis turbinata,20
Cineraria alchemilloides,20
Cliffortia ceresana,20
Cliffortia marginata,20
Clutia laxa,20
Coelidium bowiei,20
Convolvulus sagittatus,20
Crassula obtusa,20
Cullumia pectinata,20
Curtisia dentata,20
Cyrtanthus collinus,20
Diascia rudolphii,20
Diascia veronicoides,20
Dicrocaulon nodosum,20
Didymodoxa capensis,20
Dilatris corymbosa,20
Diosma aristata,20
Diosma awilana,20
Diosma dichotoma,20
Diosma guthriei,20
Diospyros whyteana,20
Disa barbata,20
Disparago laxifolia,20
Drosanthemum marinum,20
Dryopteris inaequalis,20
Erica agglutinans,20
Erica albertyniae,20
Erica bibax,20
Erica bodkinii,20
Erica filamentosa,20
Erica genistifolia,20
Erica interrupta,20
Erica oblongiflora,20
Erica pycnantha,20
Erica setulosa,20
Erica valida,20
Eriocephalus eximius,20
Eriospermum cordiforme,20
Erythrophysa alata,20
Euryops ericoides,20
Fagonia rangei,20
Ficinia petrophylla,20
Galenia papulosa,20
Gladiolus aureus,20
Gladiolus engysiphon,20
Globulariopsis stricta,20
Haemanthus lanceifolius,20
Haemanthus pumilio,20
Hammeria meleagris,20
Haworthia magnifica,20
Haworthia marginata,20
Helichrysum dunense,20
Hereroa crassa,20
Hermannia mucronulata,20
Hesperantha pseudopilosa,20
Hymenophyllum capense,20
Jamesbrittenia tenuifolia,20
Kewa angrae-pequenae,20
Lachenalia maximiliani,20
Lachenalia polyphylla,20
Lachnaea nervosa,20
Lampranthus argillosus,20
Lampranthus pakhuisensis,20
Lebeckia wrightii,20
Leibnitzia anandria,20
Leucadendron diemontianum,20
Macrostylis crassifolia,20
Manulea paucibarbata,20
Mesembryanthemum neofoliosum,20
Metalasia humilis,20
Metalasia rhoderoides,20
Mimetes fimbriifolius,20
Monsonia herrei,20
Moraea karroica,20
Moraea schlechteri,20
Muraltia calycina,20
Muraltia macrocarpa,20
Muraltia rubeacea,20
Muraltia vulnerans,20
Nanobubon strictum,20
Nestlera biennis,20
Osmitopsis pinnatifida,20
Othonna gymnodiscus,20
Othonna hederifolia,20
Othonna lasiocarpa,20
Oxalis aurea,20
Oxalis campylorhiza,20
Oxalis natans,20
Oxalis pallens,20
Oxalis truncatula,20
Pentameris aspera,20
Pentzia dentata,20
Pentzia elegans,20
Persicaria lapathifolia,20
Plantago crassifolia,20
Podalyria cuneifolia,20
Polhillia pallens,20
Pollichia campestris,20
Polygala pungens,20
Printzia aromatica,20
Protea intonsa,20
Pseudopentameris obtusifolia,20
Pteronia oblanceolata,20
Pterygodium inversum,20
Restio ingens,20
Restio occultus,20
Restio paludosus,20
Restio stereocaulis,20
Restio tenuispicatus,20
Restio wallichii,20
Rhynchosia caribaea,20
Romulea biflora,20
Romulea hirta,20
Romulea pudica,20
Rothmannia capensis,20
Ruschia breekpoortensis,20
Ruschia decurvans,20
Ruschia goodiae,20
Satyrium striatum,20
Scolopia zeyheri,20
Searsia populifolia,20
Senecio arniciflorus,20
Senecio carroensis,20
Senecio euryopoides,20
Senecio subcanescens,20
Senecio triqueter,20
Spiloxene minuta,20
Spiloxene pusilla,20
Stoebe phyllostachya,20
Teucrium africanum,20
Thesium densiflorum,20
Turraea obtusifolia,20
Tylecodon striatus,20
Villarsia capensis,20
Acmadenia flaccida,19
Afrolimon longifolium,19
Agathosma capitata,19
Agathosma elegans,19
Amellus asteroides,19
Androcymbium scabromarginatum,19
Anthochortus laxiflorus,19
Antimima dualis,19
Antimima maxwellii,19
Antimima papillata,19
Antimima pumila,19
Aspalathus incompta,19
Aspalathus laeta,19
Aspalathus longifolia,19
Asparagus kraussianus,19
Asparagus mucronatus,19
Berzelia commutata,19
Berzelia incurva,19
Calobota pungens,19
Carpacoce scabra,19
Cephalophyllum diversiphyllum,19
Cephalophyllum rigidum,19
Chenopodium microphyllum,19
Cladium mariscus,19
Cliffortia monophylla,19
Clutia tomentosa,19
Coelidium muirii,19
Crassula elegans,19
Cucumis myriocarpus,19
Cullumia reticulata,19
Cylindrophyllum tugwelliae,19
Cyrtomium falcatum,19
Cysticapnos cracca,19
Disa elegans,19
Drimia fragrans,19
Drimia virens,19
Drosanthemum eburneum,19
Drosanthemum flavum,19
Drosanthemum gracillimum,19
Drosera hilaris,19
Epischoenus villosus,19
Erica alexandri,19
Erica altevirens,19
Erica altiphila,19
Erica angulosa,19
Erica armata,19
Erica atrovinosa,19
Erica caledonica,19
Erica lawsonii,19
Erica marlothii,19
Erica petrophila,19
Erica planifolia,19
Erica podophylla,19
Erica propinqua,19
Erica taylorii,19
Erica trichroma,19
Ficinia grandiflora,19
Ficinia quinquangularis,19
Galenia filiformis,19
Geissorhiza bracteata,19
Gladiolus rudis,19
Gnaphalium englerianum,19
Haemanthus albiflos,19
Harveya bolusii,19
Harveya squamosa,19
Haworthia heidelbergensis,19
Helichrysum incarnatum,19
Helichrysum sphaeroideum,19
Heliophila refracta,19
Hermannia procumbens,19
Hermannia stipulacea,19
Hermannia ternifolia,19
Indigofera filiformis,19
Indigofera gracilis,19
Isolepis brevicaulis,19
Isolepis diabolica,19
Isolepis venustula,19
Ixia pauciflora,19
Lachenalia aloides,19
Lachnaea glomerata,19
Lachnostylis bilocularis,19
Lampranthus vanputtenii,19
Lapeirousia macrospatha,19
Lessertia stenoloba,19
Leucadendron cryptocephalum,19
Limonium linifolium,19
Lyperia antirrhinoides,19
Malephora uitenhagensis,19
Melianthus elongatus,19
Mesembryanthemum excavatum,19
Metalasia erectifolia,19
Mimetes hottentoticus,19
Monilaria chrysoleuca,19
Monsonia patersonii,19
Moraea angulata,19
Moraea brachygyne,19
Moraea comptonii,19
Moraea herrei,19
Moraea thomasiae,19
Muraltia montana,19
Muraltia muraltioides,19
Myrovernix muricata,19
Odontophorus marlothii,19
Osteospermum acanthospermum,19
Othonna cacalioides,19
Oxalis exserta,19
Oxalis imbricata,19
Oxalis lindaviana,19
Panicum stapfianum,19
Pelargonium chamaedryfolium,19
Pelargonium fissifolium,19
Pelargonium oenothera,19
Pellaea leucomelas,19
Pentameris veneta,19
Pharnaceum croceum,19
Phiambolia francisci,19
Phylica acmaephylla,19
Polyarrhena imbricata,19
Portulacaria afra,19
Requienia sphaerosperma,19
Rhigozum obovatum,19
Roella compacta,19
Romulea montana,19
Ruschia divaricata,19
Ruschia pungens,19
Ruschia rubricaulis,19
Satyrium candidum,19
Scirpoides holoschoenus,19
Senecio oleosus,19
Senecio sophioides,19
Silene cretica,19
Solanum aculeastrum,19
Spatalla nubicola,19
Spatalla prolifera,19
Staberoha vaginata,19
Strumaria salteri,19
Syncarpha striata,19
Tetragonia glauca,19
Thesium bathyschistum,19
Trachyandra tortilis,19
Tribulus terrestris,19
Trichodiadema attonsum,19
Triglochin compacta,19
Tritoniopsis unguicularis,19
Verbena bonariensis,19
Wahlenbergia rubioides,19
Watsonia tabularis,19
Zygophyllum meyeri,19
Zyrphelis taxifolia,19
Acaena latebrosa,18
Acmadenia rupicola,18
Agathosma abrupta,18
Agathosma cordifolia,18
Agathosma pentachotoma,18
Agathosma propinqua,18
Albuca longipes,18
Amaryllis paradisicola,18
Antimima hantamensis,18
Arctotis adpressa,18
Arctotis bellidifolia,18
Askidiosperma capitatum,18
Aspalathus elliptica,18
Aspalathus florifera,18
Aspalathus pallidiflora,18
Aspalathus pigmentosa,18
Aspalathus quadrata,18
Aspalathus rigidifolia,18
Asparagus multituberosus,18
