region,qdgc,hdgc,dgc,lat,lon,n_collections,QDS_richness
SWAFR,E120S34AB,E120S34A,E120S34,-34.125,120.375,NA,NA
SWAFR,E120S31CD,E120S31C,E120S31,-31.875,120.375,NA,NA
SWAFR,E120S31CB,E120S31C,E120S31,-31.625,120.375,NA,NA
SWAFR,E120S31AD,E120S31A,E120S31,-31.375,120.375,NA,NA
SWAFR,E120S31AB,E120S31A,E120S31,-31.125,120.375,NA,NA
SWAFR,E120S30CD,E120S30C,E120S30,-30.875,120.375,NA,NA
SWAFR,E120S30CB,E120S30C,E120S30,-30.625,120.375,NA,NA
SWAFR,E120S30AD,E120S30A,E120S30,-30.375,120.375,NA,NA
SWAFR,E120S30AB,E120S30A,E120S30,-30.125,120.375,NA,NA
SWAFR,E120S29CD,E120S29C,E120S29,-29.875,120.375,NA,NA
SWAFR,E120S29CB,E120S29C,E120S29,-29.625,120.375,NA,NA
SWAFR,E120S29AD,E120S29A,E120S29,-29.375,120.375,NA,NA
SWAFR,E120S29AB,E120S29A,E120S29,-29.125,120.375,NA,NA
SWAFR,E120S28CD,E120S28C,E120S28,-28.875,120.375,NA,NA
SWAFR,E120S28CB,E120S28C,E120S28,-28.625,120.375,NA,NA
SWAFR,E120S28AD,E120S28A,E120S28,-28.375,120.375,NA,NA
SWAFR,E120S28AB,E120S28A,E120S28,-28.125,120.375,NA,NA
SWAFR,E120S27CD,E120S27C,E120S27,-27.875,120.375,NA,NA
SWAFR,E120S27CB,E120S27C,E120S27,-27.625,120.375,NA,NA
SWAFR,E120S27AD,E120S27A,E120S27,-27.375,120.375,NA,NA
SWAFR,E120S27AB,E120S27A,E120S27,-27.125,120.375,NA,NA
SWAFR,E120S26CD,E120S26C,E120S26,-26.875,120.375,NA,NA
SWAFR,E120S26CB,E120S26C,E120S26,-26.625,120.375,NA,NA
SWAFR,E120S26AD,E120S26A,E120S26,-26.375,120.375,NA,NA
SWAFR,E120S26AB,E120S26A,E120S26,-26.125,120.375,NA,NA
SWAFR,E120S25CD,E120S25C,E120S25,-25.875,120.375,NA,NA
SWAFR,E120S25CB,E120S25C,E120S25,-25.625,120.375,NA,NA
SWAFR,E120S25AD,E120S25A,E120S25,-25.375,120.375,NA,NA
SWAFR,E120S25AB,E120S25A,E120S25,-25.125,120.375,NA,NA
SWAFR,E120S35DC,E120S35D,E120S35,-35.875,120.625,NA,NA
SWAFR,E120S35DA,E120S35D,E120S35,-35.625,120.625,NA,NA
SWAFR,E120S35BC,E120S35B,E120S35,-35.375,120.625,NA,NA
SWAFR,E120S35BA,E120S35B,E120S35,-35.125,120.625,NA,NA
SWAFR,E120S34DC,E120S34D,E120S34,-34.875,120.625,NA,NA
SWAFR,E120S34DA,E120S34D,E120S34,-34.625,120.625,NA,NA
SWAFR,E120S34BC,E120S34B,E120S34,-34.375,120.625,NA,NA
SWAFR,E120S34BA,E120S34B,E120S34,-34.125,120.625,NA,NA
SWAFR,E120S32BA,E120S32B,E120S32,-32.125,120.625,NA,NA
SWAFR,E120S31DC,E120S31D,E120S31,-31.875,120.625,NA,NA
SWAFR,E120S31DA,E120S31D,E120S31,-31.625,120.625,NA,NA
SWAFR,E120S31BC,E120S31B,E120S31,-31.375,120.625,NA,NA
SWAFR,E120S31BA,E120S31B,E120S31,-31.125,120.625,NA,NA
SWAFR,E120S30DC,E120S30D,E120S30,-30.875,120.625,NA,NA
SWAFR,E120S30DA,E120S30D,E120S30,-30.625,120.625,NA,NA
SWAFR,E120S30BC,E120S30B,E120S30,-30.375,120.625,NA,NA
SWAFR,E120S30BA,E120S30B,E120S30,-30.125,120.625,NA,NA
SWAFR,E120S29DC,E120S29D,E120S29,-29.875,120.625,NA,NA
SWAFR,E120S29DA,E120S29D,E120S29,-29.625,120.625,NA,NA
SWAFR,E120S29BC,E120S29B,E120S29,-29.375,120.625,NA,NA
SWAFR,E120S29BA,E120S29B,E120S29,-29.125,120.625,NA,NA
SWAFR,E120S28DC,E120S28D,E120S28,-28.875,120.625,NA,NA
SWAFR,E120S28DA,E120S28D,E120S28,-28.625,120.625,NA,NA
SWAFR,E120S28BC,E120S28B,E120S28,-28.375,120.625,NA,NA
SWAFR,E120S28BA,E120S28B,E120S28,-28.125,120.625,NA,NA
SWAFR,E120S27DC,E120S27D,E120S27,-27.875,120.625,NA,NA
SWAFR,E120S27DA,E120S27D,E120S27,-27.625,120.625,NA,NA
SWAFR,E120S27BC,E120S27B,E120S27,-27.375,120.625,NA,NA
SWAFR,E120S27BA,E120S27B,E120S27,-27.125,120.625,NA,NA
SWAFR,E120S26DC,E120S26D,E120S26,-26.875,120.625,NA,NA
SWAFR,E120S26DA,E120S26D,E120S26,-26.625,120.625,NA,NA
SWAFR,E120S26BC,E120S26B,E120S26,-26.375,120.625,NA,NA
SWAFR,E120S26BA,E120S26B,E120S26,-26.125,120.625,NA,NA
SWAFR,E120S25DC,E120S25D,E120S25,-25.875,120.625,NA,NA
SWAFR,E120S25DA,E120S25D,E120S25,-25.625,120.625,NA,NA
SWAFR,E120S25BC,E120S25B,E120S25,-25.375,120.625,NA,NA
SWAFR,E120S25BA,E120S25B,E120S25,-25.125,120.625,NA,NA
SWAFR,E120S35DD,E120S35D,E120S35,-35.875,120.875,NA,NA
SWAFR,E120S35DB,E120S35D,E120S35,-35.625,120.875,NA,NA
SWAFR,E120S35BD,E120S35B,E120S35,-35.375,120.875,NA,NA
SWAFR,E120S35BB,E120S35B,E120S35,-35.125,120.875,NA,NA
SWAFR,E120S34DD,E120S34D,E120S34,-34.875,120.875,NA,NA
SWAFR,E120S34DB,E120S34D,E120S34,-34.625,120.875,NA,NA
SWAFR,E120S34BD,E120S34B,E120S34,-34.375,120.875,NA,NA
SWAFR,E120S34BB,E120S34B,E120S34,-34.125,120.875,NA,NA
SWAFR,E120S32BD,E120S32B,E120S32,-32.375,120.875,NA,NA
SWAFR,E120S32BB,E120S32B,E120S32,-32.125,120.875,NA,NA
SWAFR,E120S31DD,E120S31D,E120S31,-31.875,120.875,NA,NA
SWAFR,E120S31DB,E120S31D,E120S31,-31.625,120.875,NA,NA
SWAFR,E120S31BD,E120S31B,E120S31,-31.375,120.875,NA,NA
SWAFR,E120S31BB,E120S31B,E120S31,-31.125,120.875,NA,NA
SWAFR,E120S30DD,E120S30D,E120S30,-30.875,120.875,NA,NA
SWAFR,E120S30DB,E120S30D,E120S30,-30.625,120.875,NA,NA
SWAFR,E120S30BD,E120S30B,E120S30,-30.375,120.875,NA,NA
SWAFR,E120S30BB,E120S30B,E120S30,-30.125,120.875,NA,NA
SWAFR,E120S29DD,E120S29D,E120S29,-29.875,120.875,NA,NA
SWAFR,E120S29DB,E120S29D,E120S29,-29.625,120.875,NA,NA
SWAFR,E120S29BD,E120S29B,E120S29,-29.375,120.875,NA,NA
SWAFR,E120S29BB,E120S29B,E120S29,-29.125,120.875,NA,NA
SWAFR,E120S28DD,E120S28D,E120S28,-28.875,120.875,NA,NA
SWAFR,E120S28DB,E120S28D,E120S28,-28.625,120.875,NA,NA
SWAFR,E120S28BD,E120S28B,E120S28,-28.375,120.875,NA,NA
SWAFR,E120S28BB,E120S28B,E120S28,-28.125,120.875,NA,NA
SWAFR,E120S27DD,E120S27D,E120S27,-27.875,120.875,NA,NA
SWAFR,E120S27DB,E120S27D,E120S27,-27.625,120.875,NA,NA
SWAFR,E120S27BD,E120S27B,E120S27,-27.375,120.875,NA,NA
SWAFR,E120S27BB,E120S27B,E120S27,-27.125,120.875,NA,NA
SWAFR,E120S26DD,E120S26D,E120S26,-26.875,120.875,NA,NA
SWAFR,E120S26DB,E120S26D,E120S26,-26.625,120.875,NA,NA
SWAFR,E120S26BD,E120S26B,E120S26,-26.375,120.875,NA,NA
SWAFR,E120S26BB,E120S26B,E120S26,-26.125,120.875,NA,NA
SWAFR,E120S25DD,E120S25D,E120S25,-25.875,120.875,NA,NA
SWAFR,E120S25DB,E120S25D,E120S25,-25.625,120.875,NA,NA
SWAFR,E120S25BD,E120S25B,E120S25,-25.375,120.875,NA,NA
SWAFR,E120S25BB,E120S25B,E120S25,-25.125,120.875,NA,NA
SWAFR,E121S35CC,E121S35C,E121S35,-35.875,121.125,NA,NA
SWAFR,E121S35CA,E121S35C,E121S35,-35.625,121.125,NA,NA
SWAFR,E121S35AC,E121S35A,E121S35,-35.375,121.125,NA,NA
SWAFR,E121S35AA,E121S35A,E121S35,-35.125,121.125,NA,NA
SWAFR,E121S34CC,E121S34C,E121S34,-34.875,121.125,NA,NA
SWAFR,E121S34CA,E121S34C,E121S34,-34.625,121.125,NA,NA
SWAFR,E121S34AC,E121S34A,E121S34,-34.375,121.125,NA,NA
SWAFR,E121S34AA,E121S34A,E121S34,-34.125,121.125,NA,NA
SWAFR,E121S32AC,E121S32A,E121S32,-32.375,121.125,NA,NA
SWAFR,E121S32AA,E121S32A,E121S32,-32.125,121.125,NA,NA
SWAFR,E121S31CC,E121S31C,E121S31,-31.875,121.125,NA,NA
SWAFR,E121S31CA,E121S31C,E121S31,-31.625,121.125,NA,NA
SWAFR,E121S31AC,E121S31A,E121S31,-31.375,121.125,NA,NA
SWAFR,E121S31AA,E121S31A,E121S31,-31.125,121.125,NA,NA
SWAFR,E121S30CC,E121S30C,E121S30,-30.875,121.125,NA,NA
SWAFR,E121S30CA,E121S30C,E121S30,-30.625,121.125,NA,NA
SWAFR,E121S30AC,E121S30A,E121S30,-30.375,121.125,NA,NA
SWAFR,E121S30AA,E121S30A,E121S30,-30.125,121.125,NA,NA
SWAFR,E121S29CC,E121S29C,E121S29,-29.875,121.125,NA,NA
SWAFR,E121S29CA,E121S29C,E121S29,-29.625,121.125,NA,NA
SWAFR,E121S29AC,E121S29A,E121S29,-29.375,121.125,NA,NA
SWAFR,E121S29AA,E121S29A,E121S29,-29.125,121.125,NA,NA
SWAFR,E121S28CC,E121S28C,E121S28,-28.875,121.125,NA,NA
SWAFR,E121S28CA,E121S28C,E121S28,-28.625,121.125,NA,NA
SWAFR,E121S28AC,E121S28A,E121S28,-28.375,121.125,NA,NA
SWAFR,E121S28AA,E121S28A,E121S28,-28.125,121.125,NA,NA
SWAFR,E121S27CC,E121S27C,E121S27,-27.875,121.125,NA,NA
SWAFR,E121S27CA,E121S27C,E121S27,-27.625,121.125,NA,NA
SWAFR,E121S27AC,E121S27A,E121S27,-27.375,121.125,NA,NA
SWAFR,E121S27AA,E121S27A,E121S27,-27.125,121.125,NA,NA
SWAFR,E121S26CC,E121S26C,E121S26,-26.875,121.125,NA,NA
SWAFR,E121S26CA,E121S26C,E121S26,-26.625,121.125,NA,NA
SWAFR,E121S26AC,E121S26A,E121S26,-26.375,121.125,NA,NA
SWAFR,E121S26AA,E121S26A,E121S26,-26.125,121.125,NA,NA
SWAFR,E121S25CC,E121S25C,E121S25,-25.875,121.125,NA,NA
SWAFR,E121S25CA,E121S25C,E121S25,-25.625,121.125,NA,NA
SWAFR,E121S25AC,E121S25A,E121S25,-25.375,121.125,NA,NA
SWAFR,E121S25AA,E121S25A,E121S25,-25.125,121.125,NA,NA
SWAFR,E121S35CD,E121S35C,E121S35,-35.875,121.375,NA,NA
SWAFR,E121S35CB,E121S35C,E121S35,-35.625,121.375,NA,NA
SWAFR,E121S35AD,E121S35A,E121S35,-35.375,121.375,NA,NA
SWAFR,E121S35AB,E121S35A,E121S35,-35.125,121.375,NA,NA
SWAFR,E121S34CD,E121S34C,E121S34,-34.875,121.375,NA,NA
SWAFR,E121S34CB,E121S34C,E121S34,-34.625,121.375,NA,NA
SWAFR,E121S34AD,E121S34A,E121S34,-34.375,121.375,NA,NA
SWAFR,E121S34AB,E121S34A,E121S34,-34.125,121.375,NA,NA
SWAFR,E121S32AD,E121S32A,E121S32,-32.375,121.375,NA,NA
SWAFR,E121S32AB,E121S32A,E121S32,-32.125,121.375,NA,NA
SWAFR,E121S31CD,E121S31C,E121S31,-31.875,121.375,NA,NA
SWAFR,E121S31CB,E121S31C,E121S31,-31.625,121.375,NA,NA
SWAFR,E121S31AD,E121S31A,E121S31,-31.375,121.375,NA,NA
SWAFR,E121S31AB,E121S31A,E121S31,-31.125,121.375,NA,NA
SWAFR,E121S30CD,E121S30C,E121S30,-30.875,121.375,NA,NA
SWAFR,E121S30CB,E121S30C,E121S30,-30.625,121.375,NA,NA
SWAFR,E121S30AD,E121S30A,E121S30,-30.375,121.375,NA,NA
SWAFR,E121S30AB,E121S30A,E121S30,-30.125,121.375,NA,NA
SWAFR,E121S29CD,E121S29C,E121S29,-29.875,121.375,NA,NA
SWAFR,E121S29CB,E121S29C,E121S29,-29.625,121.375,NA,NA
SWAFR,E121S29AD,E121S29A,E121S29,-29.375,121.375,NA,NA
SWAFR,E121S29AB,E121S29A,E121S29,-29.125,121.375,NA,NA
SWAFR,E121S28CD,E121S28C,E121S28,-28.875,121.375,NA,NA
SWAFR,E121S28CB,E121S28C,E121S28,-28.625,121.375,NA,NA
SWAFR,E121S28AD,E121S28A,E121S28,-28.375,121.375,NA,NA
SWAFR,E121S28AB,E121S28A,E121S28,-28.125,121.375,NA,NA
SWAFR,E121S27CD,E121S27C,E121S27,-27.875,121.375,NA,NA
SWAFR,E121S27CB,E121S27C,E121S27,-27.625,121.375,NA,NA
SWAFR,E121S27AD,E121S27A,E121S27,-27.375,121.375,NA,NA
SWAFR,E121S27AB,E121S27A,E121S27,-27.125,121.375,NA,NA
SWAFR,E121S26CD,E121S26C,E121S26,-26.875,121.375,NA,NA
SWAFR,E121S26CB,E121S26C,E121S26,-26.625,121.375,NA,NA
SWAFR,E121S26AD,E121S26A,E121S26,-26.375,121.375,NA,NA
SWAFR,E121S26AB,E121S26A,E121S26,-26.125,121.375,NA,NA
SWAFR,E121S25CD,E121S25C,E121S25,-25.875,121.375,NA,NA
SWAFR,E121S25CB,E121S25C,E121S25,-25.625,121.375,NA,NA
SWAFR,E121S25AD,E121S25A,E121S25,-25.375,121.375,NA,NA
SWAFR,E121S25AB,E121S25A,E121S25,-25.125,121.375,NA,NA
SWAFR,E121S35DC,E121S35D,E121S35,-35.875,121.625,NA,NA
SWAFR,E121S35DA,E121S35D,E121S35,-35.625,121.625,NA,NA
SWAFR,E121S35BC,E121S35B,E121S35,-35.375,121.625,NA,NA
SWAFR,E121S35BA,E121S35B,E121S35,-35.125,121.625,NA,NA
SWAFR,E121S34DC,E121S34D,E121S34,-34.875,121.625,NA,NA
SWAFR,E121S34DA,E121S34D,E121S34,-34.625,121.625,NA,NA
SWAFR,E121S34BC,E121S34B,E121S34,-34.375,121.625,NA,NA
SWAFR,E121S34BA,E121S34B,E121S34,-34.125,121.625,NA,NA
SWAFR,E121S32BC,E121S32B,E121S32,-32.375,121.625,NA,NA
SWAFR,E121S32BA,E121S32B,E121S32,-32.125,121.625,NA,NA
SWAFR,E121S31DC,E121S31D,E121S31,-31.875,121.625,NA,NA
SWAFR,E121S31DA,E121S31D,E121S31,-31.625,121.625,NA,NA
SWAFR,E121S31BC,E121S31B,E121S31,-31.375,121.625,NA,NA
SWAFR,E121S31BA,E121S31B,E121S31,-31.125,121.625,NA,NA
SWAFR,E121S30DC,E121S30D,E121S30,-30.875,121.625,NA,NA
SWAFR,E121S30DA,E121S30D,E121S30,-30.625,121.625,NA,NA
SWAFR,E121S30BC,E121S30B,E121S30,-30.375,121.625,NA,NA
SWAFR,E121S30BA,E121S30B,E121S30,-30.125,121.625,NA,NA
SWAFR,E121S29DC,E121S29D,E121S29,-29.875,121.625,NA,NA
SWAFR,E121S29DA,E121S29D,E121S29,-29.625,121.625,NA,NA
SWAFR,E121S29BC,E121S29B,E121S29,-29.375,121.625,NA,NA
SWAFR,E121S29BA,E121S29B,E121S29,-29.125,121.625,NA,NA
SWAFR,E121S28DC,E121S28D,E121S28,-28.875,121.625,NA,NA
SWAFR,E121S28DA,E121S28D,E121S28,-28.625,121.625,NA,NA
SWAFR,E121S28BC,E121S28B,E121S28,-28.375,121.625,NA,NA
SWAFR,E121S28BA,E121S28B,E121S28,-28.125,121.625,NA,NA
SWAFR,E121S27DC,E121S27D,E121S27,-27.875,121.625,NA,NA
SWAFR,E121S27DA,E121S27D,E121S27,-27.625,121.625,NA,NA
SWAFR,E121S27BC,E121S27B,E121S27,-27.375,121.625,NA,NA
SWAFR,E121S27BA,E121S27B,E121S27,-27.125,121.625,NA,NA
SWAFR,E121S26DC,E121S26D,E121S26,-26.875,121.625,NA,NA
SWAFR,E121S26DA,E121S26D,E121S26,-26.625,121.625,NA,NA
SWAFR,E121S26BC,E121S26B,E121S26,-26.375,121.625,NA,NA
SWAFR,E121S26BA,E121S26B,E121S26,-26.125,121.625,NA,NA
SWAFR,E121S25DC,E121S25D,E121S25,-25.875,121.625,NA,NA
SWAFR,E121S25DA,E121S25D,E121S25,-25.625,121.625,NA,NA
SWAFR,E121S25BC,E121S25B,E121S25,-25.375,121.625,NA,NA
SWAFR,E121S25BA,E121S25B,E121S25,-25.125,121.625,NA,NA
SWAFR,E121S35DD,E121S35D,E121S35,-35.875,121.875,NA,NA
SWAFR,E121S35DB,E121S35D,E121S35,-35.625,121.875,NA,NA
SWAFR,E121S35BD,E121S35B,E121S35,-35.375,121.875,NA,NA
SWAFR,E121S35BB,E121S35B,E121S35,-35.125,121.875,NA,NA
SWAFR,E121S34DD,E121S34D,E121S34,-34.875,121.875,NA,NA
SWAFR,E121S34DB,E121S34D,E121S34,-34.625,121.875,NA,NA
SWAFR,E121S34BD,E121S34B,E121S34,-34.375,121.875,NA,NA
SWAFR,E121S34BB,E121S34B,E121S34,-34.125,121.875,NA,NA
SWAFR,E121S32BD,E121S32B,E121S32,-32.375,121.875,NA,NA
SWAFR,E121S32BB,E121S32B,E121S32,-32.125,121.875,NA,NA
SWAFR,E121S31DD,E121S31D,E121S31,-31.875,121.875,NA,NA
SWAFR,E121S31DB,E121S31D,E121S31,-31.625,121.875,NA,NA
SWAFR,E121S31BD,E121S31B,E121S31,-31.375,121.875,NA,NA
SWAFR,E121S31BB,E121S31B,E121S31,-31.125,121.875,NA,NA
SWAFR,E121S30DD,E121S30D,E121S30,-30.875,121.875,NA,NA
SWAFR,E121S30DB,E121S30D,E121S30,-30.625,121.875,NA,NA
SWAFR,E121S30BD,E121S30B,E121S30,-30.375,121.875,NA,NA
SWAFR,E121S30BB,E121S30B,E121S30,-30.125,121.875,NA,NA
SWAFR,E121S29DD,E121S29D,E121S29,-29.875,121.875,NA,NA
SWAFR,E121S29DB,E121S29D,E121S29,-29.625,121.875,NA,NA
SWAFR,E121S29BD,E121S29B,E121S29,-29.375,121.875,NA,NA
SWAFR,E121S29BB,E121S29B,E121S29,-29.125,121.875,NA,NA
SWAFR,E121S28DD,E121S28D,E121S28,-28.875,121.875,NA,NA
SWAFR,E121S28DB,E121S28D,E121S28,-28.625,121.875,NA,NA
SWAFR,E121S28BD,E121S28B,E121S28,-28.375,121.875,NA,NA
SWAFR,E121S28BB,E121S28B,E121S28,-28.125,121.875,NA,NA
SWAFR,E121S27DD,E121S27D,E121S27,-27.875,121.875,NA,NA
SWAFR,E121S27DB,E121S27D,E121S27,-27.625,121.875,NA,NA
SWAFR,E121S27BD,E121S27B,E121S27,-27.375,121.875,NA,NA
SWAFR,E121S27BB,E121S27B,E121S27,-27.125,121.875,NA,NA
SWAFR,E121S26DD,E121S26D,E121S26,-26.875,121.875,NA,NA
SWAFR,E121S26DB,E121S26D,E121S26,-26.625,121.875,NA,NA
SWAFR,E121S26BD,E121S26B,E121S26,-26.375,121.875,NA,NA
SWAFR,E121S26BB,E121S26B,E121S26,-26.125,121.875,NA,NA
SWAFR,E121S25DD,E121S25D,E121S25,-25.875,121.875,NA,NA
SWAFR,E121S25DB,E121S25D,E121S25,-25.625,121.875,NA,NA
SWAFR,E121S25BD,E121S25B,E121S25,-25.375,121.875,NA,NA
SWAFR,E121S25BB,E121S25B,E121S25,-25.125,121.875,NA,NA
SWAFR,E122S35CC,E122S35C,E122S35,-35.875,122.125,NA,NA
SWAFR,E122S35CA,E122S35C,E122S35,-35.625,122.125,NA,NA
SWAFR,E122S35AC,E122S35A,E122S35,-35.375,122.125,NA,NA
SWAFR,E122S35AA,E122S35A,E122S35,-35.125,122.125,NA,NA
SWAFR,E122S34CC,E122S34C,E122S34,-34.875,122.125,NA,NA
SWAFR,E122S34CA,E122S34C,E122S34,-34.625,122.125,NA,NA
SWAFR,E122S34AC,E122S34A,E122S34,-34.375,122.125,NA,NA
SWAFR,E122S34AA,E122S34A,E122S34,-34.125,122.125,NA,NA
SWAFR,E122S32AA,E122S32A,E122S32,-32.125,122.125,NA,NA
SWAFR,E122S31CC,E122S31C,E122S31,-31.875,122.125,NA,NA
SWAFR,E122S31CA,E122S31C,E122S31,-31.625,122.125,NA,NA
SWAFR,E122S31AC,E122S31A,E122S31,-31.375,122.125,NA,NA
SWAFR,E122S31AA,E122S31A,E122S31,-31.125,122.125,NA,NA
SWAFR,E122S30CC,E122S30C,E122S30,-30.875,122.125,NA,NA
SWAFR,E122S30CA,E122S30C,E122S30,-30.625,122.125,NA,NA
SWAFR,E122S30AC,E122S30A,E122S30,-30.375,122.125,NA,NA
SWAFR,E122S30AA,E122S30A,E122S30,-30.125,122.125,NA,NA
SWAFR,E122S29CC,E122S29C,E122S29,-29.875,122.125,NA,NA
SWAFR,E122S29CA,E122S29C,E122S29,-29.625,122.125,NA,NA
SWAFR,E122S29AC,E122S29A,E122S29,-29.375,122.125,NA,NA
SWAFR,E122S29AA,E122S29A,E122S29,-29.125,122.125,NA,NA
SWAFR,E122S28CC,E122S28C,E122S28,-28.875,122.125,NA,NA
SWAFR,E122S28CA,E122S28C,E122S28,-28.625,122.125,NA,NA
SWAFR,E122S28AC,E122S28A,E122S28,-28.375,122.125,NA,NA
SWAFR,E122S28AA,E122S28A,E122S28,-28.125,122.125,NA,NA
SWAFR,E122S27CC,E122S27C,E122S27,-27.875,122.125,NA,NA
SWAFR,E122S27CA,E122S27C,E122S27,-27.625,122.125,NA,NA
SWAFR,E122S27AC,E122S27A,E122S27,-27.375,122.125,NA,NA
SWAFR,E122S27AA,E122S27A,E122S27,-27.125,122.125,NA,NA
SWAFR,E122S26CC,E122S26C,E122S26,-26.875,122.125,NA,NA
SWAFR,E122S26CA,E122S26C,E122S26,-26.625,122.125,NA,NA
SWAFR,E122S26AC,E122S26A,E122S26,-26.375,122.125,NA,NA
SWAFR,E122S26AA,E122S26A,E122S26,-26.125,122.125,NA,NA
SWAFR,E122S25CC,E122S25C,E122S25,-25.875,122.125,NA,NA
SWAFR,E122S25CA,E122S25C,E122S25,-25.625,122.125,NA,NA
SWAFR,E122S25AC,E122S25A,E122S25,-25.375,122.125,NA,NA
SWAFR,E122S25AA,E122S25A,E122S25,-25.125,122.125,NA,NA
SWAFR,E122S35CD,E122S35C,E122S35,-35.875,122.375,NA,NA
SWAFR,E122S35CB,E122S35C,E122S35,-35.625,122.375,NA,NA
SWAFR,E122S35AD,E122S35A,E122S35,-35.375,122.375,NA,NA
SWAFR,E122S35AB,E122S35A,E122S35,-35.125,122.375,NA,NA
SWAFR,E122S34CD,E122S34C,E122S34,-34.875,122.375,NA,NA
SWAFR,E122S34CB,E122S34C,E122S34,-34.625,122.375,NA,NA
SWAFR,E122S34AD,E122S34A,E122S34,-34.375,122.375,NA,NA
SWAFR,E122S34AB,E122S34A,E122S34,-34.125,122.375,NA,NA
SWAFR,E122S32AB,E122S32A,E122S32,-32.125,122.375,NA,NA
SWAFR,E122S31CD,E122S31C,E122S31,-31.875,122.375,NA,NA
SWAFR,E122S31CB,E122S31C,E122S31,-31.625,122.375,NA,NA
SWAFR,E122S31AD,E122S31A,E122S31,-31.375,122.375,NA,NA
SWAFR,E122S31AB,E122S31A,E122S31,-31.125,122.375,NA,NA
SWAFR,E122S30CD,E122S30C,E122S30,-30.875,122.375,NA,NA
SWAFR,E122S30CB,E122S30C,E122S30,-30.625,122.375,NA,NA
SWAFR,E122S30AD,E122S30A,E122S30,-30.375,122.375,NA,NA
SWAFR,E122S30AB,E122S30A,E122S30,-30.125,122.375,NA,NA
SWAFR,E122S29CD,E122S29C,E122S29,-29.875,122.375,NA,NA
SWAFR,E122S29CB,E122S29C,E122S29,-29.625,122.375,NA,NA
SWAFR,E122S29AD,E122S29A,E122S29,-29.375,122.375,NA,NA
SWAFR,E122S29AB,E122S29A,E122S29,-29.125,122.375,NA,NA
SWAFR,E122S28CD,E122S28C,E122S28,-28.875,122.375,NA,NA
SWAFR,E122S28CB,E122S28C,E122S28,-28.625,122.375,NA,NA
SWAFR,E122S28AD,E122S28A,E122S28,-28.375,122.375,NA,NA
SWAFR,E122S28AB,E122S28A,E122S28,-28.125,122.375,NA,NA
SWAFR,E122S27CD,E122S27C,E122S27,-27.875,122.375,NA,NA
SWAFR,E122S27CB,E122S27C,E122S27,-27.625,122.375,NA,NA
SWAFR,E122S27AD,E122S27A,E122S27,-27.375,122.375,NA,NA
SWAFR,E122S27AB,E122S27A,E122S27,-27.125,122.375,NA,NA
SWAFR,E122S26CD,E122S26C,E122S26,-26.875,122.375,NA,NA
SWAFR,E122S26CB,E122S26C,E122S26,-26.625,122.375,NA,NA
SWAFR,E122S26AD,E122S26A,E122S26,-26.375,122.375,NA,NA
SWAFR,E122S26AB,E122S26A,E122S26,-26.125,122.375,NA,NA
SWAFR,E122S25CD,E122S25C,E122S25,-25.875,122.375,NA,NA
SWAFR,E122S25CB,E122S25C,E122S25,-25.625,122.375,NA,NA
SWAFR,E122S25AD,E122S25A,E122S25,-25.375,122.375,NA,NA
SWAFR,E122S25AB,E122S25A,E122S25,-25.125,122.375,NA,NA
SWAFR,E122S35DC,E122S35D,E122S35,-35.875,122.625,NA,NA
SWAFR,E122S35DA,E122S35D,E122S35,-35.625,122.625,NA,NA
SWAFR,E122S35BC,E122S35B,E122S35,-35.375,122.625,NA,NA
SWAFR,E122S35BA,E122S35B,E122S35,-35.125,122.625,NA,NA
SWAFR,E122S34DC,E122S34D,E122S34,-34.875,122.625,NA,NA
SWAFR,E122S34DA,E122S34D,E122S34,-34.625,122.625,NA,NA
SWAFR,E122S34BC,E122S34B,E122S34,-34.375,122.625,NA,NA
SWAFR,E122S34BA,E122S34B,E122S34,-34.125,122.625,NA,NA
SWAFR,E122S32BA,E122S32B,E122S32,-32.125,122.625,NA,NA
SWAFR,E122S31DC,E122S31D,E122S31,-31.875,122.625,NA,NA
SWAFR,E122S31DA,E122S31D,E122S31,-31.625,122.625,NA,NA
SWAFR,E122S31BC,E122S31B,E122S31,-31.375,122.625,NA,NA
SWAFR,E122S31BA,E122S31B,E122S31,-31.125,122.625,NA,NA
SWAFR,E122S30DC,E122S30D,E122S30,-30.875,122.625,NA,NA
SWAFR,E122S30DA,E122S30D,E122S30,-30.625,122.625,NA,NA
SWAFR,E122S30BC,E122S30B,E122S30,-30.375,122.625,NA,NA
SWAFR,E122S30BA,E122S30B,E122S30,-30.125,122.625,NA,NA
SWAFR,E122S29DC,E122S29D,E122S29,-29.875,122.625,NA,NA
SWAFR,E122S29DA,E122S29D,E122S29,-29.625,122.625,NA,NA
SWAFR,E122S29BC,E122S29B,E122S29,-29.375,122.625,NA,NA
SWAFR,E122S29BA,E122S29B,E122S29,-29.125,122.625,NA,NA
SWAFR,E122S28DC,E122S28D,E122S28,-28.875,122.625,NA,NA
SWAFR,E122S28DA,E122S28D,E122S28,-28.625,122.625,NA,NA
SWAFR,E122S28BC,E122S28B,E122S28,-28.375,122.625,NA,NA
SWAFR,E122S28BA,E122S28B,E122S28,-28.125,122.625,NA,NA
SWAFR,E122S27DC,E122S27D,E122S27,-27.875,122.625,NA,NA
SWAFR,E122S27DA,E122S27D,E122S27,-27.625,122.625,NA,NA
SWAFR,E122S27BC,E122S27B,E122S27,-27.375,122.625,NA,NA
