species,n_collections
Diospyros whyteana,35
Eragrostis bicolor,35
Erepsia forficata,35
Erica carduifolia,35
Erica conferta,35
Erica deflexa,35
Erica marifolia,35
Erica pudens,35
Erica subcapitata,35
Erica villosa,35
Eriocephalus namaquensis,35
Euchaetis avisylvana,35
Euchaetis intonsa,35
Euchaetis scabricosta,35
Gazania heterochaeta,35
Gazania tenuifolia,35
Geigeria vigintisquamea,35
Geissorhiza bolusii,35
Geissorhiza inconspicua,35
Geissorhiza malmesburiensis,35
Geissorhiza purpureolutea,35
Gethyllis verticillata,35
Gladiolus priorii,35
Gnidia tomentosa,35
Habenaria arenaria,35
Haworthia maraisii,35
Hermannia amoena,35
Hermannia desertorum,35
Hermannia heterophylla,35
Hermannia joubertiana,35
Hermannia ternifolia,35
Indigofera angustata,35
Indigofera depressa,35
Ixia calendulacea,35
Ixia erubescens,35
Jamesbrittenia tenuifolia,35
Laevicarpa kolbei,35
Lampranthus godmaniae,35
Lampranthus stenopetalus,35
Lebeckia halenbergensis,35
Leucadendron ericifolium,35
Microdon polygaloides,35
Mimetes argenteus,35
Nemesia affinis,35
Nivenia corymbosa,35
Orbea verrucosa,35
Osteospermum rigidum,35
Othonna bulbosa,35
Othonna ciliata,35
Oxalis imbricata,35
Oxalis salteri,35
Paranomus spicatus,35
Pelargonium hermaniifolium,35
Pelargonium setulosum,35
Podalyria argentea,35
Polygala pungens,35
Protea foliosa,35
Rhoiacarpos capensis,35
Romulea minutiflora,35
Schoenoxiphium lanceum,35
Selago glomerata,35
Senecio juniperinus,35
Serruria decumbens,35
Serruria flava,35
Smelophyllum capense,35
Soroveta ambigua,35
Spiloxene alba,35
Struthiola tomentosa,35
Tanquana prismatica,35
Tetraria bolusii,35
Tetraria pygmaea,35
Trimeria grandifolia,35
Tritonia flabellifolia,35
Watsonia stenosiphon,35
Watsonia tabularis,35
Wiborgia leptoptera,35
Agapanthus africanus,34
Agathosma pulchella,34
Agathosma pungens,34
Amphithalea cuneifolia,34
Anacampseros filamentosa,34
Aspalathus nudiflora,34
Atalaya capensis,34
Babiana spathacea,34
Brachylaena discolor,34
Centella affinis,34
Cleretum hestermalense,34
Cliffortia dichotoma,34
Cotula barbata,34
Cotula nudicaulis,34
Crassula subaphylla,34
Cyphia sylvatica,34
Delosperma invalidum,34
Deverra denudata,34
Dioscorea hemicrypta,34
Disa fasciata,34
Disperis cucullata,34
Drimia dregei,34
Drosanthemum candens,34
Elegia fastigiata,34
Empleurum fragrans,34
Erica arachnocalyx,34
Erica blandfordii,34
Erica bokkeveldia,34
Erica hendricksei,34
Erica physodes,34
Ficinia pallens,34
Geissorhiza schinzii,34
Gethyllis campanulata,34
Gladiolus equitans,34
Gladiolus miniatus,34
Gladiolus stellatus,34
Gorteria personata,34
Haworthia floribunda,34
Helichrysum zwartbergense,34
Lamarckia aurea,34
Lampranthus bicolor,34
Leucadendron nervosum,34
Leucadendron nobile,34
Leucadendron sericeum,34
Limonium linifolium,34
Malva arborea,34
Merciera azurea,34
Merciera leptoloba,34
Moraea algoensis,34
Moraea bifida,34
Morella humilis,34
Muraltia vulnerans,34
Nephrotheca ilicifolia,34
Othonna ramulosa,34
Oxalis incarnata,34
Pelargonium hirtum,34
Pentameris aurea,34
Pharnaceum albens,34
Phiambolia mentiens,34
Protea venusta,34
Psoralea odoratissima,34
Pteronia onobromoides,34
Pteronia staehelinoides,34
Relhania corymbosa,34
Restio ejuncidus,34
Restio scaberulus,34
Ruschia kakamasensis,34
Searsia rigida,34
Senecio arniciflorus,34
Senecio euryopoides,34
Senecio radicans,34
Serruria cyanoides,34
Spiloxene scullyi,34
Tamarix usneoides,34
Tetraria scariosa,34
Trachyandra brachypoda,34
Trifolium hybridum,34
Tritonia laxifolia,34
Tylecodon pearsonii,34
Ursinia eckloniana,34
Vexatorella amoena,34
Watsonia stokoei,34
Zygophyllum simplex,34
Acalypha capensis,33
Agathosma eriantha,33
Anisodontea elegans,33
Annesorhiza macrocarpa,33
Aspalathus sceptrum-aureum,33
Avonia prominens,33
Babiana dregei,33
Blepharis capensis,33
Brunia sphaerocephala,33
Brunsvigia herrei,33
Coelidium cedarbergensis,33
Conyza ulmifolia,33
Crassula columnaris,33
Crinum variabile,33
Cysticapnos cracca,33
Diosma guthriei,33
Disa purpurascens,33
Elegia galpinii,33
Elegia prominens,33
Empodium veratrifolium,33
Erepsia heteropetala,33
Erica chloroloma,33
Erica kougabergensis,33
Erica lehmannii,33
Erica leucotrachela,33
Erica pilulifera,33
Erica pycnantha,33
Erica tragulifera,33
Eriocephalus capitellatus,33
Euchaetis glomerata,33
Euchaetis meridionalis,33
Felicia ferulacea,33
Ferraria foliosa,33
Ficinia pinguior,33
Haemanthus unifoliatus,33
Haworthia angustifolia,33
Helichrysum diffusum,33
Heliophila macowaniana,33
Heliophila pendula,33
Hermannia concinnifolia,33
Hermannia gariepina,33
Hermannia lacera,33
Hermannia muricata,33
Hermannia pulverata,33
Hydrophilus rattrayi,33
Hypodiscus rugosus,33
Jatropha capensis,33
Justicia tubulosa,33
Lachenalia rosea,33
Lachnaea naviculifolia,33
Lessertia rigida,33
Leucadendron concavum,33
Lidbeckia pectinata,33
Malephora uitenhagensis,33
Mesembryanthemum oculatum,33
Monsonia patersonii,33
Moraea vegeta,33
Otholobium rotundifolium,33
Otholobium swartbergense,33
Othonna digitata,33
Othonna lobata,33
Oxalis lasiorrhiza,33
Oxalis livida,33
Panicum stapfianum,33
Pelargonium althaeoides,33
Pelargonium graveolens,33
Phylica disticha,33
Phylica strigosa,33
Phymaspermum appressum,33
Platycaulos depauperatus,33
Polycarena capensis,33
Pseudopentameris obtusifolia,33
Pseudoselago spuria,33
Rafnia spicata,33
Restio marlothii,33
Restio pachystachyus,33
Restio saroclados,33
Roepera pygmaea,33
Romulea monadelpha,33
Selago fruticosa,33
Selago glabrata,33
Serruria brownii,33
Skiatophytum tripolium,33
Sporobolus fimbriatus,33
Sporobolus fourcadei,33
Stoebe microphylla,33
Tetraria crinifolia,33
Tetraria secans,33
Tetraria thermalis,33
Thamnea massoniana,33
Thesium brachygyne,33
Veltheimia capensis,33
Villarsia capensis,33
Wahlenbergia calcarea,33
Zaluzianskya violacea,33
Agathosma abrupta,32
Agathosma namaquensis,32
Albuca viscosa,32
Anthochortus ecklonii,32
Apatesia pillansii,32
Aristida vestita,32
Aspalathus aristata,32
Aspalathus granulata,32
Aspalathus pedicellata,32
Aspalathus pedunculata,32
Aspalathus perforata,32
Asparagus mucronatus,32
Babiana fourcadei,32
Bobartia lilacina,32
Calliandra redacta,32
Cassine parvifolia,32
Centella linifolia,32
Cephalophyllum pillansii,32
Cladium mariscus,32
Cliffortia dodecandra,32
Cliffortia hexandra,32
Cliffortia tenuis,32
Corpuscularia lehmannii,32
Corycium excisum,32
Cotula bipinnata,32
Crassula strigosa,32
Diascia tanyceras,32
Disa longipetala,32
Dryopteris antarctica,32
Epischoenus complanatus,32
Erica acuta,32
Erica annalis,32
Erica dodii,32
Erica floccifera,32
Erica lanuginosa,32
Erica pannosa,32
Erica wendlandiana,32
Eriocephalus purpureus,32
Euclea acutifolia,32
Euryops munitus,32
Ficinia trichodes,32
Foveolina tenella,32
Freesia fergusoniae,32
Geissorhiza inaequalis,32
Gibbaeum nuciforme,32
Grielum grandiflorum,32
Haworthia blackburniae,32
Helichrysum capense,32
Heliophila diffusa,32
Heliophila elata,32
Hymenogyne glabra,32
Ifloga verticillata,32
Juncus cephalotes,32
Lachenalia punctata,32
Lebeckia carnosa,32
Lebeckia sessilifolia,32
Lebeckia wrightii,32
Lessertia pauciflora,32
Leucas capensis,32
Liparia angustifolia,32
Macrostylis cauliflora,32
Malva parviflora,32
Metalasia tenuifolia,32
Mimetes fimbriifolius,32
Miscanthus ecklonii,32
Monoculus hyoseroides,32
Moraea pritzeliana,32
Oncinema lineare,32
Oxalis knuthiana,32
Pentameris capillaris,32
Ptaeroxylon obliquum,32
Pteronia ovalifolia,32
Pterygodium schelpei,32
Puccinellia angusta,32
Restio decipiens,32
Restio degenerans,32
Romulea subfistulosa,32
Scaevola plumieri,32
Schoenoxiphium ecklonii,32
Selago polygala,32
Selago psammophila,32
Seriphium cinereum,32
Serruria heterophylla,32
Serruria hirsuta,32
Solanum burchellii,32
Spatalla prolifera,32
Thamnochortus acuminatus,32
Tritonia crocata,32
Tritonia gladiolaris,32
Tylecodon ventricosus,32
Zostera capensis,32
Zygophyllum uitenhagense,32
Adenandra brachyphylla,31
Adenocline acuta,31
Agathosma hirta,31
Agathosma orbicularis,31
Albuca acuminata,31
Anacampseros baeseckei,31
Anacampseros lanceolata,31
Androcymbium capense,31
Aspalathus cinerascens,31
Aspalathus globulosa,31
Aspalathus rubiginosa,31
Aspalathus tylodes,31
Babiana purpurea,31
Babiana regia,31
Babiana secunda,31
Brunia callunoides,31
Bulbine narcissifolia,31
Bulbine triebneri,31
Cadiscus aquaticus,31
Capelio tabularis,31
Clutia pterogona,31
Conophytum jucundum,31
Conophytum minusculum,31
Convolvulus sagittatus,31
Crassula macowaniana,31
Cucumis heptadactylus,31
Cytinus sanguineus,31
Daubenya aurea,31
Diascia elongata,31
Disa tenuis,31
Drimia convallarioides,31
Drosanthemum brevifolium,31
Erepsia pentagona,31
Erica arenaria,31
Erica calcareophila,31
Erica excavata,31
Erica grata,31
Erica odorata,31
Erica recta,31
Erica sacciflora,31
Erica tetrathecoides,31
Euchaetis schlechteri,31
Euryops pectinatus,31
Euryops thunbergii,31
Ficus burtt-davyi,31
Freesia occidentalis,31
Fusifilum physodes,31
Geissorhiza foliosa,31
Geissorhiza longifolia,31
Gladiolus carmineus,31
Halleria elliptica,31
Harpephyllum caffrum,31
Haworthia pygmaea,31
Helichrysum lambertianum,31
Helichrysum rugulosum,31
Heliophila digitata,31
Hermannia holosericea,31
Ixia campanulata,31
Jamesbrittenia racemosa,31
Jasminum angulare,31
Lachnostylis bilocularis,31
Lampranthus leptosepalus,31
Lessertia brachystachya,31
Lessertia spinescens,31
Leucadendron foedum,31
Leucospermum erubescens,31
Leucospermum patersonii,31
Leucospermum pluridens,31
Linconia alopecuroidea,31
Liparis capensis,31
Lycium bosciifolium,31
Maerua racemulosa,31
Mesembryanthemum englischiae,31
Mesembryanthemum excavatum,31
Metalasia quinqueflora,31
Metalasia strictifolia,31
Moraea nana,31
Moraea pyrophila,31
Muraltia karroica,31
Ornithogalum rupestre,31
Osteospermum microphyllum,31
Othonna heterophylla,31
Pentameris triseta,31
Phylica lachneaeoides,31
Phylica vulgaris,31
Phyllosma capensis,31
Platycaulos major,31
Protea revoluta,31
Rafnia ovata,31
Restio ramosissimus,31
Restio rigidus,31
Roella spicata,31
Ruschia cymosa,31
Ruschia divaricata,31
Ruschia tumidula,31
Selago articulata,31
Selago esterhuyseniae,31
Selago mundii,31
Serruria incrassata,31
Sorocephalus capitatus,31
Spatalla propinqua,31
Stapelia glanduliflora,31
Sterculia alexandri,31
Struthiola martiana,31
Thesium foliosum,31
Trachyandra involucrata,31
Tritoniopsis elongata,31
Viscum continuum,31
Wahlenbergia desmantha,31
Zyrphelis perezioides,31
Acmadenia latifolia,30
Adenandra fragrans,30
Agathosma subteretifolia,30
Aloe glauca,30
Aloe karasbergensis,30
Amellus alternifolius,30
Androcymbium dregei,30
Anemone daucifolia,30
Anthochortus laxiflorus,30
Anthospermum dregei,30
Aspalathus excelsa,30
Aspalathus intervallaris,30
Aspalathus lanceifolia,30
Aspalathus securifolia,30
Atrichantha gemmifera,30
Babiana carminea,30
Babiana scariosa,30
Braunsia maximiliani,30
Bulbine annua,30
Cannomois taylorii,30
Caryotophora skiatophytoides,30
Centaurea benedicta,30
Chaenostoma integrifolium,30
Cheilanthes robusta,30
Chrysocoma longifolia,30
Cliffortia acutifolia,30
Cliffortia hantamensis,30
Cliffortia pulchella,30
Coccinia quinqueloba,30
Coelidium villosum,30
Conophytum ficiforme,30
Crassula saxifraga,30
Cyperus durus,30
Cyrtanthus fergusoniae,30
Dianthus bolusii,30
Diosma sabulosa,30
Diplosoma retroversum,30
Disa rosea,30
Drimia exuviata,30
Drosanthemum calycinum,30
Drosanthemum speciosum,30
Drosanthemum striatum,30
Empodium flexile,30
Erica bakeri,30
Erica bibax,30
Erica clavisepala,30
Erica cylindrica,30
Erica depressa,30
Erica fontana,30
Erica melanacme,30
Eulophia litoralis,30
Euryops annuus,30
Euryops linearis,30
Felicia amelloides,30
Felicia elongata,30
Felicia hirta,30
Ficinia anceps,30
Ficinia elatior,30
Gladiolus meliusculus,30
Haworthia scabra,30
Helichrysum excisum,30
Hermas villosa,30
Ifloga polycnemoides,30
Indigofera hamulosa,30
Inuloides tomentosa,30
Ixia stricta,30
Jamesbrittenia thunbergii,30
Juncus dregeanus,30
Juttadinteria deserticola,30
Lessertia capensis,30
Leucadendron macowanii,30
Leucadendron sorocephalodes,30
Leucospermum utriculosum,30
Lichtensteinia obscura,30
Macrostylis barbigera,30
Macrostylis decipiens,30
Melianthus elongatus,30
Monsonia lheritieri,30
Moraea saxicola,30
Muraltia alba,30
Muraltia horrida,30
Notobubon laevigatum,30
Odyssea paucinervis,30
Otholobium decumbens,30
Othonna wrinkleana,30
Oxalis annae,30
Oxalis ciliaris,30
Oxalis natans,30
Phylica rogersii,30
Phylica strigulosa,30
Polygala levynsiana,30
Protea stokoei,30
Psammotropha quadrangularis,30
Psoralea triflora,30
Quaqua mammillaris,30
Ruschia sarmentosa,30
Ruschia schollii,30
Ruschia virgata,30
Senecio glutinarius,30
Senecio repandus,30
Serruria furcellata,30
Serruria leipoldtii,30
Sparaxis parviflora,30
Spatalla colorata,30
Spatalla longifolia,30
Stilbe rupestris,30
Stilpnogyne bellidioides,30
Thaminophyllum mundii,30
Trachyandra zebrina,30
Tritoniopsis pulchella,30
Tritoniopsis revoluta,30
Tritoniopsis unguicularis,30
Ursinia speciosa,30
Verbena bonariensis,30
Vicia hirsuta,30
Acacia dealbata,29
Agathosma microcalyx,29
Allium synnotii,29
Amsinckia menziesii,29
Anisodontea bryoniifolia,29
Annesorhiza altiscapa,29
Aspalathus cytisoides,29
Aspalathus varians,29
Asparagus recurvispinus,29
Astridia speciosa,29
Athanasia filiformis,29
Babiana leipoldtii,29
Bassia diffusa,29
Bulbinella barkerae,29
Bulbinella elata,29
Bulbinella gracilis,29
Cheiridopsis schlechteri,29
Crassula rubricaulis,29
Crassula vaillantii,29
Cyclopia sessiliflora,29
Dicoma picta,29
Didymodoxa capensis,29
Diosma meyeriana,29
Disa aconitoides,29
Disa gladioliflora,29
Disa rufescens,29
Drosanthemum pulverulentum,29
Echiostachys spicatus,29
Emilia hantamensis,29
Erepsia pillansii,29
Erica empetrina,29
Erica foliacea,29
Erica glandulifera,29
Erica krugeri,29
Erica mollis,29
Erica mundii,29
Erica plumigera,29
Erica pyxidiflora,29
Erythrina acanthocarpa,29
Euchaetis albertiniana,29
Euchaetis esterhuyseniae,29
Euryops linifolius,29
Felicia erigeroides,29
Felicia scabrida,29
Ficinia capillifolia,29
Ficinia polystachya,29
Geissorhiza umbrosa,29
Gladiolus sempervirens,29
Gladiolus teretifolius,29
Gnidia linearifolia,29
Helichrysum marifolium,29
Heliophila maraisiana,29
Hermannia involucrata,29
Holcus setiger,29
Holothrix burchellii,29
Hymenolepis dentata,29
Indigofera rhodantha,29
Kewa angrae-pequenae,29
Kniphofia tabularis,29
Kohautia ramosissima,29
Lachenalia bachmannii,29
Lebeckia leipoldtiana,29
Leucadendron discolor,29
Leucadendron pubibracteolatum,29
Leucadendron rourkei,29
Leucospermum arenarium,29
Lotononis digitata,29
Mesembryanthemum baylissii,29
Mesembryanthemum haeckelianum,29
Mesembryanthemum stenandrum,29
Metalasia aurea,29
Muraltia decipiens,29
Notobubon tenuifolium,29
Oldenburgia papionum,29
Pachypodium bispinosum,29
Pachypodium succulentum,29
Passerina ericoides,29
Pelargonium anethifolium,29
Pelargonium articulatum,29
Pelargonium ellaphieae,29
Pelargonium gibbosum,29
Pelargonium radens,29
Pelargonium radulifolium,29
Pelargonium stipulaceum,29
Phylica rigida,29
Phylica thunbergiana,29
Prismatocarpus debilis,29
Pteronia leptospermoides,29
Rhodocoma arida,29
Rhynchosia leucoscias,29
Romulea fibrosa,29
Satyrium parviflorum,29
Schoenoplectus scirpoides,29
Schoenoplectus tabernaemontani,29
Schoenus nigricans,29
Senecio laxus,29
Staavia capitella,29
Stipagrostis anomala,29
Stoebe rosea,29
Sutera aethiopica,29
Sutera cordata,29
Syncarpha lepidopodium,29
Tenaxia dura,29
Tetraria maculata,29
Trichodiadema setuliferum,29
Tulbaghia capensis,29
Wahlenbergia tenerrima,29
Xipotheca canescens,29
Acmadenia heterophylla,28
Aloe pillansii,28
Amphibolia rupis-arcuatae,28
Antimima maleolens,28
Arctotis campanulata,28
Argyrolobium tomentosum,28
Aristea biflora,28
Aristea teretifolia,28
Aspalathus candicans,28
Aspalathus cuspidata,28
Aspalathus desertorum,28
Aspalathus lanifera,28
Aspalathus longipes,28
Aspalathus wittebergensis,28
Asparagus volubilis,28
Avonia albissima,28
Babiana flabellifolia,28
Bergia glomerata,28
Berkheya carduoides,28
Berkheya coriacea,28
Brunia alopecuroides,28
Calodendrum capense,28
Capeobolus brevicaulis,28
Carex glomerabilis,28
Celtis africana,28
Cephalophyllum loreum,28
Cliffortia grandifolia,28
Conophytum ectypum,28
Crassula campestris,28
Crassula dichotoma,28
Cyphia undulata,28
Diastella parilis,28
Diosma pedicellata,28
Disphyma crassifolium,28
Echiostachys ecklonianus,28
Erica genistifolia,28
Erica nematophylla,28
Erica nemorosa,28
Erica solandra,28
Erica verticillata,28
Eriocephalus pedicellaris,28
Eulophia hereroensis,28
Fagonia rangei,28
Gasteria acinacifolia,28
Gladiolus blommesteinii,28
Gladiolus gueinzii,28
Harpochloa falx,28
Harveya bolusii,28
Haworthia monticola,28
Hermannia disticha,28
Hermannia minutiflora,28
Hermannia pulchella,28
Hyparrhenia anamesa,28
Ifloga pilulifera,28
Indigofera exigua,28
Indigofera gifbergensis,28
Ixia metelerkampiae,28
Jacobsenia kolbei,28
Lachenalia obscura,28
Lachnaea ericoides,28
Lachnagrostis filiformis,28
Lampranthus calcaratus,28
Lebeckia lotononoides,28
Lessertia capitata,28
Leucadendron orientale,28
Leucospermum winteri,28
Lobostemon lucidus,28
Manulea annua,28
Metalasia octoflora,28
Moraea karroica,28
Muraltia comptonii,28
Mystropetalon thomii,28
Octopoma connatum,28
Ornithoglossum vulgare,28
Otholobium arborescens,28
Othonna arborescens,28
Othonna dentata,28
Oxalis dines,28
Paranomus esterhuyseniae,28
Pelargonium alpinum,28
Pentameris longiglumis,28
Phylica ambigua,28
Printzia aromatica,28
Protea piscina,28
Restio ingens,28
Restio leptostachyus,28
Roella prostrata,28
Ruschia approximata,28
Scirpoides holoschoenus,28
Sisymbrium capense,28
Spatalla tulbaghensis,28
Stachys lamarckii,28
Stapelia erectiflora,28
Stilbe vestita,28
Stoebe muirii,28
Stylapterus ericoides,28
Tetraena prismatocarpa,28
Tetragonia herbacea,28
Thaminophyllum latifolium,28
Urochlaena pusilla,28
Wahlenbergia rubens,28
Watsonia wilmaniae,28
Zyrphelis microcephala,28
Acmadenia macradenia,27
Acmadenia maculata,27
Acokanthera oppositifolia,27
Adenandra multiflora,27
Afrolimon capense,27
Agathosma blaerioides,27
Agathosma umbonata,27
Albuca flaccida,27
Aloe krapohliana,27
Amphithalea virgata,27
Anisodontea anomala,27
Anisodontea fruticosa,27
Antizoma miersiana,27
Arctotis laevis,27
Aspalathus acanthophylla,27
Aspalathus batodes,27
Aspalathus tenuissima,27
Avonia dinteri,27
Babiana blanda,27
Blechnum tabulare,27
Blepharis mitrata,27
Bulbine foleyi,27
Cliffortia arcuata,27
Cliffortia geniculata,27
Cliffortia ovalis,27
Conophytum turrigerum,27
Crassula cotyledonis,27
Cuscuta bifurcata,27
Cyclopia bowieana,27
Cydonia oblonga,27
Cynorhiza typica,27
Delosperma litorale,27
Delosperma multiflorum,27
Diosma haelkraalensis,27
Diosma rourkei,27
Drimia media,27
Drosera regia,27
Erepsia distans,27
Erica bolusanthus,27
Erica chionophila,27
Erica florifera,27
Erica gracilipes,27
Erica harveyana,27
Erica longipedunculata,27
Erica savileae,27
Erica stokoeanthus,27
Erica turgida,27
Eulophia tabularis,27
Euphorbia helioscopia,27
Gazania pectinata,27
Geissorhiza eurystigma,27
Geissorhiza setacea,27
Geissorhiza tulbaghensis,27
Gladiolus nerineoides,27
Gnidia nana,27
Helichrysum interzonale,27
Heliophila pectinata,27
Hemarthria altissima,27
Hermannia burkei,27
Hypoxis argentea,27
Jordaaniella spongiosa,27
Kohautia caespitosa,27
Lachenalia fistulosa,27
Lachenalia namaquensis,27
Lachenalia patula,27
Lachenalia reflexa,27
Lachnaea villosa,27
Lapeirousia barklyi,27
Lapeirousia montana,27
Leucadendron singulare,27
Lobostemon marlothii,27
Lotononis maximiliani,27
Machairophyllum bijliae,27
Macrostylis tenuis,27
Manulea caledonica,27
Melianthus major,27
Mesembryanthemum schenckii,27
Moraea anomala,27
Moraea macronyx,27
Muraltia tenuifolia,27
