region,rank,richness,avg_QDS_richness,avg_QDS_turnover,HDS_cell_no,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,roughness_Elevation,roughness_MAP,roughness_PDQ,roughness_Surface_T,roughness_NDVI,roughness_CEC,roughness_Clay,roughness_Soil_C,roughness_pH,rank,richness,avg_QDS_richness,avg_QDS_turnover,HDS_cell_no,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,roughness_Elevation,roughness_MAP,roughness_PDQ,roughness_Surface_T,roughness_NDVI,roughness_CEC,roughness_Clay,roughness_Soil_C,roughness_pH,rank,richness,avg_QDS_richness,avg_QDS_turnover,HDS_cell_no,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,roughness_Elevation,roughness_MAP,roughness_PDQ,roughness_Surface_T,roughness_NDVI,roughness_CEC,roughness_Clay,roughness_Soil_C,roughness_pH
SWAFR,species,1210,2126.75,0.7511713231235974,cell_340,294.85818407624834,343.6338727579602,40.71663238367075,302.3131684111052,30427107.555178534,9.562995296228857,22.109559343348472,38.790484821518476,63.74679011714254,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,370,2126.75,0.5759473837397445,cell_340,294.85818407624834,343.6338727579602,40.71663238367075,302.3131684111052,30427107.555178534,9.562995296228857,22.109559343348472,38.790484821518476,63.74679011714254,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,91,2126.75,0.36613995396438254,cell_340,294.85818407624834,343.6338727579602,40.71663238367075,302.3131684111052,30427107.555178534,9.562995296228857,22.109559343348472,38.790484821518476,63.74679011714254,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,858,1013.75,0.7954657794019457,cell_341,340.3978438790243,309.6138665258803,39.593264657729556,302.3748786463984,27806619.343992073,8.803162191139819,22.69931586648861,37.31523854513383,65.46585341376367,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,288,1013.75,0.6419925726987998,cell_341,340.3978438790243,309.6138665258803,39.593264657729556,302.3748786463984,27806619.343992073,8.803162191139819,22.69931586648861,37.31523854513383,65.46585341376367,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,71,1013.75,0.3715057603936019,cell_341,340.3978438790243,309.6138665258803,39.593264657729556,302.3748786463984,27806619.343992073,8.803162191139819,22.69931586648861,37.31523854513383,65.46585341376367,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,591,429,0.7938611146336291,cell_342,353.1660664607904,298.32380393590057,39.94161387372935,302.5955256190523,25605773.98892548,8.707355731635754,24.56661620552157,39.823178131284934,65.80216097079514,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,254,429,0.6755611762944017,cell_342,353.1660664607904,298.32380393590057,39.94161387372935,302.5955256190523,25605773.98892548,8.707355731635754,24.56661620552157,39.823178131284934,65.80216097079514,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,64,429,0.4178930782839452,cell_342,353.1660664607904,298.32380393590057,39.94161387372935,302.5955256190523,25605773.98892548,8.707355731635754,24.56661620552157,39.823178131284934,65.80216097079514,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,499,378.25,0.7906231146707374,cell_343,374.8240714475625,297.854823095808,42.14059737911156,302.72727270664893,26461066.37715797,9.104690700150044,25.015014518620227,38.33342957176979,64.68120299450885,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,218,378.25,0.649362021309431,cell_343,374.8240714475625,297.854823095808,42.14059737911156,302.72727270664893,26461066.37715797,9.104690700150044,25.015014518620227,38.33342957176979,64.68120299450885,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,60,378.25,0.43415866710802165,cell_343,374.8240714475625,297.854823095808,42.14059737911156,302.72727270664893,26461066.37715797,9.104690700150044,25.015014518620227,38.33342957176979,64.68120299450885,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1231,1727.5,0.6721779553335921,cell_368,105.70159577533602,614.5195317004724,32.78042149354435,300.69872088916,44572072.58624578,10.619442257384598,23.891209811789825,52.1594425017942,57.779757550169336,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,452,1727.5,0.5050111128930475,cell_368,105.70159577533602,614.5195317004724,32.78042149354435,300.69872088916,44572072.58624578,10.619442257384598,23.891209811789825,52.1594425017942,57.779757550169336,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,106,1727.5,0.33888023357334235,cell_368,105.70159577533602,614.5195317004724,32.78042149354435,300.69872088916,44572072.58624578,10.619442257384598,23.891209811789825,52.1594425017942,57.779757550169336,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1331,1739.5,0.7038551582435255,cell_369,256.38549082741866,512.0348529757038,38.710933676955946,300.7312156062324,45105414.45138155,9.00972609568745,23.56822464137139,48.368977608631305,58.71947168191929,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,399,1739.5,0.4935609670584097,cell_369,256.38549082741866,512.0348529757038,38.710933676955946,300.7312156062324,45105414.45138155,9.00972609568745,23.56822464137139,48.368977608631305,58.71947168191929,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,98,1739.5,0.34606165846935377,cell_369,256.38549082741866,512.0348529757038,38.710933676955946,300.7312156062324,45105414.45138155,9.00972609568745,23.56822464137139,48.368977608631305,58.71947168191929,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,907,858.5,0.735977069077893,cell_370,260.6035696733318,375.3801341972577,40.20889251222328,302.00709562247914,35426898.54018718,9.412773212251297,20.964394967088296,34.316803849119545,61.77157300740652,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,331,858.5,0.5065385054213282,cell_370,260.6035696733318,375.3801341972577,40.20889251222328,302.00709562247914,35426898.54018718,9.412773212251297,20.964394967088296,34.316803849119545,61.77157300740652,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,84,858.5,0.3045008250547615,cell_370,260.6035696733318,375.3801341972577,40.20889251222328,302.00709562247914,35426898.54018718,9.412773212251297,20.964394967088296,34.316803849119545,61.77157300740652,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,916,957.25,0.7727540197028229,cell_371,294.78579343725676,323.78916441821946,41.63250251979674,301.9285327464828,30330385.071832247,10.037604505088064,22.103489523670873,34.31733030067169,64.55922124807725,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,319,957.25,0.6044240295429381,cell_371,294.78579343725676,323.78916441821946,41.63250251979674,301.9285327464828,30330385.071832247,10.037604505088064,22.103489523670873,34.31733030067169,64.55922124807725,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,80,957.25,0.441422254671061,cell_371,294.78579343725676,323.78916441821946,41.63250251979674,301.9285327464828,30330385.071832247,10.037604505088064,22.103489523670873,34.31733030067169,64.55922124807725,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,688,630.25,0.741929107388423,cell_372,310.8070487584204,310.9571429820597,42.970034580664326,302.11064486593716,28127504.024781354,9.48978738704118,23.90487182054954,34.405854273125854,65.15058802351902,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,270,630.25,0.5796872180318879,cell_372,310.8070487584204,310.9571429820597,42.970034580664326,302.11064486593716,28127504.024781354,9.48978738704118,23.90487182054954,34.405854273125854,65.15058802351902,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,72,630.25,0.39316170423855434,cell_372,310.8070487584204,310.9571429820597,42.970034580664326,302.11064486593716,28127504.024781354,9.48978738704118,23.90487182054954,34.405854273125854,65.15058802351902,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,920,1012,0.768114549328238,cell_373,324.7864429485875,300.4790453012589,42.30143452488124,302.1966714886008,26933846.45196626,9.758180432231693,25.348158272459926,35.058605802475256,64.75125168729275,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,345,1012,0.6187068355863709,cell_373,324.7864429485875,300.4790453012589,42.30143452488124,302.1966714886008,26933846.45196626,9.758180432231693,25.348158272459926,35.058605802475256,64.75125168729275,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,79,1012,0.3896873496873497,cell_373,324.7864429485875,300.4790453012589,42.30143452488124,302.1966714886008,26933846.45196626,9.758180432231693,25.348158272459926,35.058605802475256,64.75125168729275,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,646,737.25,0.7749785191866528,cell_374,367.03979043105693,312.57139066239347,47.15239796462063,301.96205136135893,26712128.53739752,10.624477333776708,25.605440939624305,35.27426420882347,64.30435254960085,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,250,737.25,0.6099258215802043,cell_374,367.03979043105693,312.57139066239347,47.15239796462063,301.96205136135893,26712128.53739752,10.624477333776708,25.605440939624305,35.27426420882347,64.30435254960085,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,68,737.25,0.43917304436058213,cell_374,367.03979043105693,312.57139066239347,47.15239796462063,301.96205136135893,26712128.53739752,10.624477333776708,25.605440939624305,35.27426420882347,64.30435254960085,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,403,535.5,0.7990074441687345,cell_375,388.94409746243707,322.75914311605743,52.06005865944241,302.0260592224922,27719968.450231746,12.211313159236067,26.566863877321403,36.52836257912196,64.17769871939899,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,171,535.5,0.6432748538011696,cell_375,388.94409746243707,322.75914311605743,52.06005865944241,302.0260592224922,27719968.450231746,12.211313159236067,26.566863877321403,36.52836257912196,64.17769871939899,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,58,535.5,0.4827586206896552,cell_375,388.94409746243707,322.75914311605743,52.06005865944241,302.0260592224922,27719968.450231746,12.211313159236067,26.566863877321403,36.52836257912196,64.17769871939899,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,2282,8948.5,0.6989482909728308,cell_398,53.223195987671886,694.470501309517,31.901703730781108,299.02133090387986,45577606.94811477,11.273990332385324,23.66995517261558,60.179128720273084,52.96488157940821,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,742,8948.5,0.5283018867924528,cell_398,53.223195987671886,694.470501309517,31.901703730781108,299.02133090387986,45577606.94811477,11.273990332385324,23.66995517261558,60.179128720273084,52.96488157940821,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,140,8948.5,0.37857142857142856,cell_398,53.223195987671886,694.470501309517,31.901703730781108,299.02133090387986,45577606.94811477,11.273990332385324,23.66995517261558,60.179128720273084,52.96488157940821,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,2182,5503,0.6859324953926403,cell_399,253.03592742889487,656.6990099107311,37.45248743592266,298.23170153424326,53435590.71352896,9.433492167546376,24.36994309550088,65.07589238038085,56.06345943688001,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,633,5503,0.5192886907738342,cell_399,253.03592742889487,656.6990099107311,37.45248743592266,298.23170153424326,53435590.71352896,9.433492167546376,24.36994309550088,65.07589238038085,56.06345943688001,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,124,5503,0.3288445960884291,cell_399,253.03592742889487,656.6990099107311,37.45248743592266,298.23170153424326,53435590.71352896,9.433492167546376,24.36994309550088,65.07589238038085,56.06345943688001,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1416,1708.75,0.7406719145186554,cell_400,245.98960692411154,415.7222568425949,38.83033636544859,301.34376298543526,40105662.690739766,9.290951231561245,22.67365084659617,37.00557484203072,60.10162569847504,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,473,1708.75,0.5527144954251338,cell_400,245.98960692411154,415.7222568425949,38.83033636544859,301.34376298543526,40105662.690739766,9.290951231561245,22.67365084659617,37.00557484203072,60.10162569847504,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,102,1708.75,0.37018780994881256,cell_400,245.98960692411154,415.7222568425949,38.83033636544859,301.34376298543526,40105662.690739766,9.290951231561245,22.67365084659617,37.00557484203072,60.10162569847504,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1085,1217.75,0.7677200907920265,cell_401,267.50753144064436,340.326521294827,40.11860847925537,301.6259903340496,33338924.09550453,9.978745543689671,21.71504348241197,30.87199456559832,63.06571993241309,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,369,1217.75,0.586013847215977,cell_401,267.50753144064436,340.326521294827,40.11860847925537,301.6259903340496,33338924.09550453,9.978745543689671,21.71504348241197,30.87199456559832,63.06571993241309,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,84,1217.75,0.3389989181299775,cell_401,267.50753144064436,340.326521294827,40.11860847925537,301.6259903340496,33338924.09550453,9.978745543689671,21.71504348241197,30.87199456559832,63.06571993241309,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,990,919.25,0.783165225324235,cell_402,287.5945636043941,311.7827173231683,40.62288695430571,301.5736601780377,30372653.930401437,9.802724358512576,22.549142245493396,31.010548287603736,64.3519368207304,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,344,919.25,0.6059766748819745,cell_402,287.5945636043941,311.7827173231683,40.62288695430571,301.5736601780377,30372653.930401437,9.802724358512576,22.549142245493396,31.010548287603736,64.3519368207304,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,82,919.25,0.39179906531311637,cell_402,287.5945636043941,311.7827173231683,40.62288695430571,301.5736601780377,30372653.930401437,9.802724358512576,22.549142245493396,31.010548287603736,64.3519368207304,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,737,627.5,0.7676189030932864,cell_403,318.6874077581038,315.5888560343924,42.84264518292468,301.5396451136129,29076341.66707756,10.148862478082954,24.19732112947024,31.453019684761195,64.59079785921864,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,281,627.5,0.6179002252063195,cell_403,318.6874077581038,315.5888560343924,42.84264518292468,301.5396451136129,29076341.66707756,10.148862478082954,24.19732112947024,31.453019684761195,64.59079785921864,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,73,627.5,0.4079978455565547,cell_403,318.6874077581038,315.5888560343924,42.84264518292468,301.5396451136129,29076341.66707756,10.148862478082954,24.19732112947024,31.453019684761195,64.59079785921864,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,668,568.75,0.7809578812093689,cell_404,377.053963937883,330.0678762038898,48.815583941244896,301.0687460887418,29561941.789309047,11.276432930850836,25.436955669779813,31.902956945578886,64.470993643762,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,249,568.75,0.646782291814306,cell_404,377.053963937883,330.0678762038898,48.815583941244896,301.0687460887418,29561941.789309047,11.276432930850836,25.436955669779813,31.902956945578886,64.470993643762,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,70,568.75,0.46764193660745385,cell_404,377.053963937883,330.0678762038898,48.815583941244896,301.0687460887418,29561941.789309047,11.276432930850836,25.436955669779813,31.902956945578886,64.470993643762,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,366,209.75,0.898051492464847,cell_405,409.44520570418774,341.41767082895467,53.5160595384874,300.5024284479272,31802982.374016173,13.282555992454714,26.4716290964299,35.048278112240624,63.02397031720989,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,155,209.75,0.7148868462040383,cell_405,409.44520570418774,341.41767082895467,53.5160595384874,300.5024284479272,31802982.374016173,13.282555992454714,26.4716290964299,35.048278112240624,63.02397031720989,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,50,209.75,0.4868378493060309,cell_405,409.44520570418774,341.41767082895467,53.5160595384874,300.5024284479272,31802982.374016173,13.282555992454714,26.4716290964299,35.048278112240624,63.02397031720989,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1950,4656.5,0.6454647996326095,cell_429,284.4975232804121,809.8707503416258,42.734110037102596,295.75370073363297,59634284.822539285,8.639337355692593,23.783510916944294,81.25872650613738,54.4914349501924,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,553,4656.5,0.49283377108854287,cell_429,284.4975232804121,809.8707503416258,42.734110037102596,295.75370073363297,59634284.822539285,8.639337355692593,23.783510916944294,81.25872650613738,54.4914349501924,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,121,4656.5,0.36080471894455746,cell_429,284.4975232804121,809.8707503416258,42.734110037102596,295.75370073363297,59634284.822539285,8.639337355692593,23.783510916944294,81.25872650613738,54.4914349501924,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1184,1379.25,0.7590263641068313,cell_430,292.3574291698966,491.90346601642085,40.3675843661162,300.0652173139108,43759257.80514545,9.97063940624477,24.663154360034696,45.14084667695096,58.633081067246124,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,385,1379.25,0.5671153562979774,cell_430,292.3574291698966,491.90346601642085,40.3675843661162,300.0652173139108,43759257.80514545,9.97063940624477,24.663154360034696,45.14084667695096,58.633081067246124,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,90,1379.25,0.39135227006054735,cell_430,292.3574291698966,491.90346601642085,40.3675843661162,300.0652173139108,43759257.80514545,9.97063940624477,24.663154360034696,45.14084667695096,58.633081067246124,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,895,721.75,0.7913999089425026,cell_431,284.15218300413784,360.1772385087876,41.41203989378105,300.92580132601734,35814365.91949326,10.456095389377914,23.04571172926162,34.126673957448034,61.40789812190048,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,324,721.75,0.6111243926649732,cell_431,284.15218300413784,360.1772385087876,41.41203989378105,300.92580132601734,35814365.91949326,10.456095389377914,23.04571172926162,34.126673957448034,61.40789812190048,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,86,721.75,0.4389681861077742,cell_431,284.15218300413784,360.1772385087876,41.41203989378105,300.92580132601734,35814365.91949326,10.456095389377914,23.04571172926162,34.126673957448034,61.40789812190048,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,769,602.5,0.8014187034750324,cell_432,290.1883461696523,322.8737831136804,41.90206745233422,300.945899131753,32166233.764729798,10.881658427836308,22.909576751567695,30.99349042450286,63.15101114516395,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,259,602.5,0.6114043787230365,cell_432,290.1883461696523,322.8737831136804,41.90206745233422,300.945899131753,32166233.764729798,10.881658427836308,22.909576751567695,30.99349042450286,63.15101114516395,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,65,602.5,0.37161099054973085,cell_432,290.1883461696523,322.8737831136804,41.90206745233422,300.945899131753,32166233.764729798,10.881658427836308,22.909576751567695,30.99349042450286,63.15101114516395,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,887,763,0.814584730760795,cell_433,307.94524921120905,316.09941640839554,44.23596367094085,300.8836494373317,30455302.60978417,11.191661975347778,24.061016371874803,31.866649470048024,63.36990763163206,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,310,763,0.6522039876972966,cell_433,307.94524921120905,316.09941640839554,44.23596367094085,300.8836494373317,30455302.60978417,11.191661975347778,24.061016371874803,31.866649470048024,63.36990763163206,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,76,763,0.4136691513771279,cell_433,307.94524921120905,316.09941640839554,44.23596367094085,300.8836494373317,30455302.60978417,11.191661975347778,24.061016371874803,31.866649470048024,63.36990763163206,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,689,551.25,0.8597864935634358,cell_434,348.1627791003484,326.66607265077425,49.41259370045837,300.5044737116382,30672928.89635278,11.956739837740658,25.378173834011854,32.778780925421046,63.83844886591405,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,245,551.25,0.7488031641167833,cell_434,348.1627791003484,326.66607265077425,49.41259370045837,300.5044737116382,30672928.89635278,11.956739837740658,25.378173834011854,32.778780925421046,63.83844886591405,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,72,551.25,0.5423627742643279,cell_434,348.1627791003484,326.66607265077425,49.41259370045837,300.5044737116382,30672928.89635278,11.956739837740658,25.378173834011854,32.778780925421046,63.83844886591405,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,690,500,0.8685935873233763,cell_435,383.07700116694633,349.57414326247323,55.059602521743294,299.66389420102746,33551987.064830445,13.930976399014787,26.448060349018306,35.474077271172305,62.03854727516128,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,251,500,0.7540072187160682,cell_435,383.07700116694633,349.57414326247323,55.059602521743294,299.66389420102746,33551987.064830445,13.930976399014787,26.448060349018306,35.474077271172305,62.03854727516128,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,67,500,0.5945758896344334,cell_435,383.07700116694633,349.57414326247323,55.059602521743294,299.66389420102746,33551987.064830445,13.930976399014787,26.448060349018306,35.474077271172305,62.03854727516128,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,745,753.5,0.7681187195828916,cell_436,409.11962713749347,351.1844553063946,58.18170528234467,299.1256536274958,38243725.80933522,16.091211848252378,27.596404761980224,39.95598547266984,60.327460787947146,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,245,753.5,0.6076743616612416,cell_436,409.11962713749347,351.1844553063946,58.18170528234467,299.1256536274958,38243725.80933522,16.091211848252378,27.596404761980224,39.95598547266984,60.327460787947146,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,66,753.5,0.3984228384972092,cell_436,409.11962713749347,351.1844553063946,58.18170528234467,299.1256536274958,38243725.80933522,16.091211848252378,27.596404761980224,39.95598547266984,60.327460787947146,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,354,204,0.8696632492220727,cell_437,378.58970065473306,326.0027765900274,60.71951286197958,299.1094949352009,35530545.69038744,16.594503892517878,26.750158890068793,42.58932890016845,58.581231569753285,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,145,204,0.7382310184093466,cell_437,378.58970065473306,326.0027765900274,60.71951286197958,299.1094949352009,35530545.69038744,16.594503892517878,26.750158890068793,42.58932890016845,58.581231569753285,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,45,204,0.45227495424863845,cell_437,378.58970065473306,326.0027765900274,60.71951286197958,299.1094949352009,35530545.69038744,16.594503892517878,26.750158890068793,42.58932890016845,58.581231569753285,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,50,33,0.92,cell_442,312.3545990788915,333.3024055602411,67.56529544569139,299.3893605531871,44490194.65443661,17.382094745691607,28.387838170034552,56.012159723313374,57.810280830281286,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,26,33,0.8461538461538461,cell_442,312.3545990788915,333.3024055602411,67.56529544569139,299.3893605531871,44490194.65443661,17.382094745691607,28.387838170034552,56.012159723313374,57.810280830281286,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,18,33,0.8888888888888888,cell_442,312.3545990788915,333.3024055602411,67.56529544569139,299.3893605531871,44490194.65443661,17.382094745691607,28.387838170034552,56.012159723313374,57.810280830281286,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,51,40,0.9607843137254902,cell_448,81.38204318976992,257.519725223076,55.28610200818824,300.9080654557376,37465869.544591404,17.1275766820224,26.341570308249217,61.18983577064468,59.339968939152904,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,37,40,0.9459459459459459,cell_448,81.38204318976992,257.519725223076,55.28610200818824,300.9080654557376,37465869.544591404,17.1275766820224,26.341570308249217,61.18983577064468,59.339968939152904,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,25,40,0.76,cell_448,81.38204318976992,257.519725223076,55.28610200818824,300.9080654557376,37465869.544591404,17.1275766820224,26.341570308249217,61.18983577064468,59.339968939152904,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1339,2036,0.6525243477829128,cell_458,76.15322186812176,856.9613642711729,39.55149320570386,297.53985428884823,54927295.29697181,10.340565289262377,24.690402046658285,79.70877555064007,49.89909463701114,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,497,2036,0.45351204039728593,cell_458,76.15322186812176,856.9613642711729,39.55149320570386,297.53985428884823,54927295.29697181,10.340565289262377,24.690402046658285,79.70877555064007,49.89909463701114,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,115,2036,0.2782692969352712,cell_458,76.15322186812176,856.9613642711729,39.55149320570386,297.53985428884823,54927295.29697181,10.340565289262377,24.690402046658285,79.70877555064007,49.89909463701114,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,981,978.5,0.7392484593473816,cell_459,288.2609143317629,815.0954812183576,43.17245540187427,294.7077269646211,62283794.42232962,9.21008939454325,25.194424796376836,90.31589633854938,53.90040295936357,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,345,978.5,0.5467538461141144,cell_459,288.2609143317629,815.0954812183576,43.17245540187427,294.7077269646211,62283794.42232962,9.21008939454325,25.194424796376836,90.31589633854938,53.90040295936357,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,93,978.5,0.3805973687593189,cell_459,288.2609143317629,815.0954812183576,43.17245540187427,294.7077269646211,62283794.42232962,9.21008939454325,25.194424796376836,90.31589633854938,53.90040295936357,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,836,678,0.8190417661212045,cell_460,307.5149919200404,516.25162220073,40.79764292606765,299.43518619257395,46189229.47757923,10.526178626929836,27.56477853187502,52.65861248879207,57.56815433400444,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,289,678,0.6393642423894718,cell_460,307.5149919200404,516.25162220073,40.79764292606765,299.43518619257395,46189229.47757923,10.526178626929836,27.56477853187502,52.65861248879207,57.56815433400444,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,77,678,0.46002029054428284,cell_460,307.5149919200404,516.25162220073,40.79764292606765,299.43518619257395,46189229.47757923,10.526178626929836,27.56477853187502,52.65861248879207,57.56815433400444,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1118,1499.75,0.6914754358404359,cell_461,322.7467769653374,392.9296681713765,42.293909429701245,300.0504003747387,39582090.26831428,11.673734330128022,26.20571715111163,41.97939505858361,60.43613356479942,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,379,1499.75,0.5269343271158335,cell_461,322.7467769653374,392.9296681713765,42.293909429701245,300.0504003747387,39582090.26831428,11.673734330128022,26.20571715111163,41.97939505858361,60.43613356479942,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,88,1499.75,0.316089315625963,cell_461,322.7467769653374,392.9296681713765,42.293909429701245,300.0504003747387,39582090.26831428,11.673734330128022,26.20571715111163,41.97939505858361,60.43613356479942,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,870,824.25,0.7743755215319328,cell_462,323.4189221234311,339.0757188556422,42.972150340842916,300.28424352062717,34872353.98021466,12.271808607479075,25.210339383987417,37.644707391218844,62.15861880737477,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,306,824.25,0.6144642083483174,cell_462,323.4189221234311,339.0757188556422,42.972150340842916,300.28424352062717,34872353.98021466,12.271808607479075,25.210339383987417,37.644707391218844,62.15861880737477,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,75,824.25,0.39744607473715166,cell_462,323.4189221234311,339.0757188556422,42.972150340842916,300.28424352062717,34872353.98021466,12.271808607479075,25.210339383987417,37.644707391218844,62.15861880737477,NA,NA,NA,NA,NA,NA,NA,NA,NA
